fact_delivery_id,sk_date,sk_order,sk_driver,sk_vehicle,sk_route,sk_client,planned_delay_hours,real_delay_hours,delay_minutes,delay_category,delivered_on_time_flag,service_rate
1797,1014,874,30,5,8,18,1.97,1.84,0,On Time,1,0.802
1798,1039,5,21,6,6,15,8.33,13.07,284.47,Severe Delay,0,0.552
1799,156,2119,2,3,1,7,4.71,4.24,0,On Time,1,0.873
1800,1553,2184,40,10,9,24,7.07,8.14,64.11,Moderate Delay,1,0.76
1801,1639,1135,43,9,12,24,9.38,9.17,0,On Time,1,0.775
1802,1037,1044,34,5,5,15,2.9,2.26,0,On Time,1,0.825
1803,1431,1102,36,7,5,18,2.87,2.28,0,On Time,1,0.837
1804,815,1783,34,5,6,18,8.61,10.86,135.1,Moderate Delay,0,0.567
1805,1858,2283,39,9,12,24,9.85,15.98,367.58,Severe Delay,0,0.45
1806,2167,1396,51,10,9,26,7.53,7.49,0,On Time,1,0.813
1807,1638,1825,39,9,11,29,7.63,9.75,127.32,Moderate Delay,0,0.723
1808,5,1954,14,4,4,7,8.26,7.35,0,On Time,1,0.853
1809,2152,232,38,9,10,26,4.47,4.58,6.55,On Time,1,0.817
1810,722,1851,10,2,2,8,3.62,4.12,29.59,Minor Delay,1,0.843
1811,431,94,15,2,3,9,10.97,11.63,39.57,Minor Delay,1,0.777
1812,879,1709,30,5,8,20,2.21,1.97,0,On Time,1,0.703
1813,506,344,14,2,1,6,5.27,4.32,0,On Time,1,0.806
1814,1902,2245,52,9,9,25,7.11,10.32,192.22,Severe Delay,0,0.561
1815,1180,566,29,5,6,19,8.08,6.97,0,On Time,1,0.761
1816,1410,174,20,6,8,15,1.98,1.54,0,On Time,1,0.859
1817,1021,354,36,6,7,18,4.07,4.22,8.7,On Time,1,0.828
1818,962,2479,36,6,7,13,4.3,4.68,22.59,Minor Delay,1,0.833
1819,200,885,7,1,1,1,5.17,8.21,182.17,Severe Delay,0,0.649
1820,1385,1242,30,7,5,13,3.07,2.73,0,On Time,1,0.863
1821,1007,1440,35,7,5,11,3.17,2.47,0,On Time,1,0.779
1822,1426,2348,21,5,7,16,3.8,3.41,0,On Time,1,0.783
1823,1266,1238,25,7,6,13,7.94,6.27,0,On Time,1,0.853
1824,1133,1888,24,5,8,14,2.14,2.3,9.85,On Time,1,0.888
1825,1218,1998,19,6,7,20,4.4,4.79,23.36,Minor Delay,0,0.713
1826,1719,2037,46,10,10,29,3.96,5.94,118.94,Moderate Delay,1,0.757
1827,230,2322,17,3,1,6,5.01,4.63,0,On Time,1,0.817
1828,1299,1580,20,7,6,14,7.75,6.59,0,On Time,1,0.832
1829,2146,2337,41,10,11,24,6.92,11.37,266.67,Severe Delay,1,0.527
1830,1319,2290,34,6,8,19,2.13,2.0,0,On Time,1,0.821
1831,1404,1758,26,7,6,19,8.69,7.59,0,On Time,1,0.884
1832,1069,415,29,6,8,16,2.05,2.37,18.93,Minor Delay,1,0.826
1833,1829,1272,53,10,10,25,3.85,5.71,111.44,Moderate Delay,0,0.7
1834,2154,1590,37,10,10,21,4.07,4.51,26.28,Minor Delay,1,0.787
1835,309,196,1,3,4,8,8.18,10.9,163.44,Moderate Delay,1,0.632
1836,890,739,27,5,5,11,3.1,2.69,0,On Time,1,0.792
1837,597,2125,4,2,4,1,8.4,14.14,344.85,Severe Delay,0,0.456
1838,1740,1951,49,9,9,24,7.31,9.46,129.15,Moderate Delay,0,0.652
1839,908,32,26,5,7,13,3.96,4.27,18.45,Minor Delay,1,0.896
1840,640,1495,17,1,2,1,3.54,4.21,40.2,Minor Delay,1,0.749
1841,1305,1719,19,5,7,14,4.2,5.27,64.43,Moderate Delay,1,0.832
1842,1228,1460,21,5,8,11,2.11,2.04,0,On Time,1,0.876
1843,191,2042,17,3,1,2,5.31,4.95,0,On Time,1,0.861
1844,2080,1178,46,11,11,23,7.09,11.52,265.6,Severe Delay,0,0.641
1845,1150,1956,34,7,7,19,4.32,3.37,0,On Time,1,0.761
1846,1609,2169,54,10,11,30,8.02,9.79,106.57,Moderate Delay,1,0.615
1847,330,1420,11,1,4,6,8.38,15.05,400.11,Severe Delay,0,0.45
1848,2047,1312,50,9,11,22,7.99,10.43,146.57,Moderate Delay,1,0.781
1849,1562,1933,49,10,9,26,7.14,6.81,0,On Time,1,0.929
1850,569,902,14,1,1,2,4.79,4.61,0,On Time,1,0.883
1851,2097,1514,38,9,9,27,6.66,9.59,176.28,Moderate Delay,0,0.463
1852,1457,1986,24,5,6,16,7.72,7.77,2.75,On Time,1,0.774
1853,4,767,5,2,1,10,4.96,3.87,0,On Time,1,0.722
1854,517,193,1,3,1,7,5.24,6.46,73.17,Moderate Delay,1,0.77
1855,399,850,7,3,3,8,10.62,8.29,0,On Time,1,0.804
1856,2003,1051,53,9,9,29,7.2,11.06,231.52,Severe Delay,0,0.675
1857,335,142,13,1,1,6,4.89,3.98,0,On Time,1,0.747
1858,1481,1309,49,10,11,30,7.84,8.96,66.82,Moderate Delay,1,0.669
1859,1311,1141,22,6,7,14,4.06,4.37,18.34,Minor Delay,0,0.803
1860,268,1106,17,1,1,6,5.18,4.04,0,On Time,0,0.871
1861,1164,2269,34,5,7,19,4.01,3.97,0,On Time,1,0.82
1862,554,1472,14,2,1,5,5.46,4.3,0,On Time,0,0.916
1863,1613,1890,52,9,10,29,4.51,5.77,75.78,Moderate Delay,0,0.817
1864,1243,1652,30,7,5,14,3.01,2.72,0,On Time,1,0.825
1865,755,87,26,5,7,13,4.13,6.31,130.74,Moderate Delay,0,0.566
1866,860,1814,30,7,8,16,2.14,2.85,42.39,Minor Delay,1,0.808
1867,2028,1612,45,9,11,24,7.11,7.14,1.46,On Time,1,0.858
1868,1310,1647,36,5,5,14,3.11,2.43,0,On Time,1,0.813
1869,856,1157,34,6,5,13,3.07,2.4,0,On Time,1,0.914
1870,1372,197,32,5,7,18,3.98,3.59,0,On Time,1,0.886
1871,650,1882,3,4,4,2,8.87,9.36,29.44,Minor Delay,1,0.867
1872,834,524,27,5,6,11,8.5,6.9,0,On Time,1,0.788
1873,1459,1700,27,6,5,13,3.24,3.75,30.22,Minor Delay,1,0.85
1874,31,2023,10,1,4,4,8.84,9.6,45.62,Moderate Delay,1,0.724
1875,1823,1855,43,9,12,23,9.93,10.94,60.87,Moderate Delay,0,0.755
1876,1370,233,35,7,8,13,2.06,3.15,65.22,Moderate Delay,1,0.864
1877,423,262,7,2,2,5,3.74,2.92,0,On Time,1,0.903
1878,411,250,14,2,1,2,4.76,4.45,0,On Time,1,0.817
1879,311,296,4,3,1,5,4.87,6.45,94.91,Moderate Delay,1,0.787
1880,724,165,2,3,2,5,3.48,3.91,25.62,Minor Delay,1,0.878
1881,1931,1762,40,10,9,29,6.93,12.65,343.21,Severe Delay,0,0.45
1882,1035,2211,30,7,6,11,8.68,6.77,0,On Time,1,0.827
1883,2077,10,41,11,10,27,4.14,5.11,58.48,Moderate Delay,1,0.699
1884,1777,2371,49,12,12,27,9.1,12.16,183.54,Severe Delay,0,0.654
1885,1146,716,20,5,6,12,7.86,8.45,35.48,Minor Delay,0,0.734
1886,831,2458,28,6,8,13,2.28,1.78,0,On Time,1,0.916
1887,443,154,10,1,4,6,8.66,13.23,274.16,Severe Delay,0,0.471
1888,2028,311,37,11,12,22,9.28,11.62,140.42,Moderate Delay,1,0.738
1889,1567,238,47,11,11,24,7.6,9.25,98.86,Moderate Delay,0,0.741
1890,1972,1549,46,10,11,21,6.92,6.29,0,On Time,1,0.815
1891,764,1821,26,5,8,17,2.24,1.84,0,On Time,1,0.773
1892,981,1967,32,7,7,16,4.31,4.24,0,On Time,1,0.783
1893,1516,2346,40,10,10,24,4.28,6.34,123.63,Moderate Delay,1,0.679
1894,125,727,14,1,3,10,9.84,10.92,64.79,Moderate Delay,1,0.673
1895,552,291,11,2,1,9,4.91,4.74,0,On Time,1,0.795
1896,780,735,34,5,6,11,7.55,6.37,0,On Time,1,0.857
1897,88,479,7,1,2,5,3.32,5.97,158.87,Moderate Delay,1,0.708
1898,1588,912,39,9,12,28,10.18,8.21,0,On Time,1,0.798
1899,1295,2083,28,5,6,16,8.68,8.01,0,On Time,1,0.726
1900,1797,2481,42,10,12,22,9.81,16.35,392.33,Severe Delay,0,0.456
1901,1871,1651,37,9,10,24,4.02,4.76,44.14,Minor Delay,1,0.8
1902,850,532,24,5,8,14,2.01,2.56,32.95,Minor Delay,1,0.895
1903,1949,324,46,9,10,26,3.87,3.91,2.54,On Time,1,0.885
1904,512,1518,13,2,1,2,4.88,6.26,83.23,Moderate Delay,1,0.718
1905,2053,1587,47,9,11,23,7.81,9.74,115.4,Moderate Delay,1,0.719
1906,936,1748,27,7,5,16,3.28,2.68,0,On Time,1,0.789
1907,746,2475,35,5,8,17,2.19,1.71,0,On Time,1,0.789
1908,1101,1012,21,5,8,11,2.1,2.27,10.14,On Time,1,0.733
1909,2183,541,53,10,11,22,7.7,9.52,109.26,Moderate Delay,1,0.705
1910,632,144,6,3,1,8,5.15,4.5,0,On Time,1,0.924
1911,596,1533,17,2,1,6,4.94,5.54,35.76,Minor Delay,1,0.737
1912,1986,1870,52,11,9,23,6.6,7.33,43.85,Minor Delay,1,0.854
1913,1144,96,34,7,7,20,4.29,3.35,0,On Time,1,0.751
1914,1951,153,50,9,9,25,7.26,7.28,1.26,On Time,1,0.795
1915,995,2354,34,5,7,16,4.03,5.34,78.28,Moderate Delay,0,0.768
1916,534,626,17,4,4,8,8.4,9.51,66.93,Moderate Delay,1,0.82
1917,591,1209,12,2,2,1,3.74,6.13,143.4,Moderate Delay,1,0.636
1918,840,514,26,6,8,20,2.22,1.85,0,On Time,1,0.797
1919,1838,2186,54,11,10,27,3.99,4.54,32.98,Minor Delay,0,0.794
1920,726,2092,8,1,4,2,8.82,6.88,0,On Time,1,0.854
1921,1755,640,44,11,12,28,10.27,11.07,48.31,Moderate Delay,1,0.683
1922,628,977,16,1,1,9,5.32,5.54,13.24,On Time,1,0.785
1923,908,809,30,5,6,11,8.0,8.35,21.22,Minor Delay,1,0.818
1924,434,151,12,1,3,7,9.84,7.67,0,On Time,1,0.882
1925,890,1697,20,7,5,14,3.26,4.77,90.44,Moderate Delay,1,0.836
1926,1918,841,42,10,9,21,6.56,7.2,38.51,Minor Delay,1,0.847
1927,1452,949,25,8,6,14,7.65,7.15,0,On Time,1,0.854
1928,1740,1615,43,9,11,23,7.97,8.23,15.62,Minor Delay,1,0.877
1929,1228,1389,33,5,6,11,8.56,6.68,0,On Time,1,0.859
1930,268,1656,18,1,2,6,3.52,5.59,124.17,Moderate Delay,0,0.613
1931,930,1432,22,5,5,14,2.87,3.19,19.25,Minor Delay,1,0.834
1932,738,504,22,7,8,14,2.11,2.17,3.62,On Time,1,0.856
1933,1653,1152,45,10,12,29,10.13,10.59,27.79,Minor Delay,1,0.842
1934,1519,4,53,9,12,29,9.56,16.93,441.63,Severe Delay,0,0.45
1935,680,273,5,1,3,4,11.16,8.7,0,On Time,1,0.816
1936,1525,1833,44,10,10,21,4.5,5.93,85.82,Moderate Delay,1,0.674
1937,964,2031,35,6,7,16,4.24,3.31,0,On Time,1,0.875
1938,14,862,18,2,3,10,9.91,8.25,0,On Time,1,0.804
1939,1582,285,43,11,11,22,7.23,8.77,92.79,Moderate Delay,0,0.82
1940,1579,2025,42,9,11,27,7.86,10.1,134.6,Moderate Delay,0,0.644
1941,740,2088,33,7,8,13,2.29,2.98,41.71,Minor Delay,1,0.866
1942,916,2286,29,6,8,19,2.04,2.06,1.38,On Time,1,0.823
1943,182,939,14,2,1,4,5.29,8.68,203.77,Severe Delay,0,0.557
1944,992,1650,33,5,6,16,8.1,8.8,42.43,Minor Delay,1,0.808
1945,665,252,1,2,1,4,5.52,4.98,0,On Time,1,0.831
1946,1569,2205,37,11,9,27,6.92,5.53,0,On Time,1,0.732
1947,1949,2366,47,11,9,25,6.95,5.42,0,On Time,1,0.842
1948,1503,1038,38,9,9,26,6.89,8.39,90.02,Moderate Delay,1,0.691
1949,71,638,16,1,4,1,8.46,8.46,0,On Time,1,0.742
1950,1281,2427,27,6,8,13,2.08,2.35,16.35,Minor Delay,1,0.847
1951,2052,951,42,11,12,27,10.39,13.0,156.6,Moderate Delay,1,0.635
1952,1402,1785,19,5,8,14,2.12,2.81,41.64,Minor Delay,1,0.815
1953,947,164,25,6,7,13,3.81,4.54,43.79,Minor Delay,1,0.837
1954,278,1540,12,3,3,6,10.98,10.6,0,On Time,1,0.817
1955,133,1892,5,1,2,4,3.53,4.02,29.32,Minor Delay,1,0.86
1956,1573,351,46,11,10,22,3.94,4.24,18.02,Minor Delay,1,0.81
1957,25,759,7,1,1,3,4.94,6.14,72.01,Moderate Delay,0,0.67
1958,776,548,25,5,5,17,3.23,3.35,7.04,On Time,1,0.69
1959,432,1294,2,3,4,10,8.86,7.4,0,On Time,1,0.744
1960,1180,1846,22,5,6,20,7.53,7.7,10.28,On Time,1,0.709
1961,1225,1557,35,6,7,20,3.92,4.42,30.22,Minor Delay,0,0.657
1962,1482,1910,54,9,12,28,9.7,14.12,265.37,Severe Delay,0,0.45
1963,850,2303,23,7,8,14,2.31,1.8,0,On Time,1,0.895
1964,1638,1952,39,11,11,26,7.53,9.66,127.4,Moderate Delay,1,0.71
1965,1502,1712,50,10,9,28,6.96,9.26,137.91,Moderate Delay,0,0.635
1966,834,1334,20,6,7,18,4.13,6.34,132.54,Moderate Delay,1,0.571
1967,1520,506,43,12,9,28,6.88,8.12,74.03,Moderate Delay,1,0.682
1968,285,2235,4,1,3,9,10.0,7.8,0,On Time,0,0.833
1969,1993,1694,49,10,9,26,7.48,8.46,58.65,Moderate Delay,0,0.88
1970,1981,974,44,12,12,21,10.36,14.82,267.33,Severe Delay,1,0.51
1971,847,572,31,6,7,20,4.26,7.13,172.2,Moderate Delay,0,0.579
1972,274,1939,13,2,1,8,4.76,3.85,0,On Time,1,0.867
1973,1841,2159,48,10,9,23,6.85,10.23,202.96,Severe Delay,1,0.653
1974,1210,1567,20,6,5,18,3.06,2.99,0,On Time,1,0.783
1975,304,1328,7,2,2,2,3.28,4.63,81.13,Moderate Delay,1,0.827
1976,399,1570,3,1,4,2,8.45,11.53,184.93,Severe Delay,0,0.593
1977,2162,2341,52,10,10,27,4.38,4.73,20.98,Minor Delay,1,0.758
1978,809,771,26,6,8,15,2.19,2.72,32.13,Minor Delay,1,0.797
1979,127,568,4,1,2,1,3.33,3.95,37.24,Minor Delay,1,0.762
1980,521,785,14,2,3,6,10.76,11.81,62.96,Moderate Delay,1,0.747
1981,299,623,13,3,4,2,9.06,7.16,0,On Time,1,0.936
1982,2134,1643,46,10,11,27,7.71,6.53,0,On Time,1,0.771
1983,1046,215,30,6,8,18,1.99,1.69,0,On Time,1,0.763
1984,17,880,8,3,1,6,4.73,4.97,14.32,On Time,1,0.873
1985,1186,1791,34,6,8,13,2.18,1.7,0,On Time,0,0.796
1986,2126,171,40,11,10,26,4.24,5.99,104.8,Moderate Delay,1,0.785
1987,2072,1486,51,10,9,28,6.83,6.19,0,On Time,1,0.782
1988,1679,177,42,11,9,25,6.7,6.49,0,On Time,1,0.819
1989,1598,2469,38,9,12,23,9.75,11.86,126.13,Moderate Delay,1,0.704
1990,1750,1027,52,10,11,29,6.97,5.44,0,On Time,1,0.952
1991,2040,1682,54,10,11,23,7.4,7.57,10.57,On Time,1,0.873
1992,805,1942,27,6,7,14,4.25,5.06,48.79,Moderate Delay,1,0.862
1993,1383,493,32,6,8,18,2.05,3.13,64.9,Moderate Delay,1,0.739
1994,1946,2452,47,9,9,24,6.55,9.34,167.64,Moderate Delay,1,0.544
1995,1693,2050,41,9,10,23,4.51,4.31,0,On Time,1,0.892
1996,413,519,18,4,4,5,8.98,15.0,361.04,Severe Delay,0,0.45
1997,1079,2288,36,6,6,11,7.75,7.54,0,On Time,1,0.802
1998,1152,1049,30,5,8,15,2.21,2.3,5.36,On Time,1,0.844
1999,849,2378,22,5,8,15,2.04,3.04,59.77,Moderate Delay,0,0.71
2000,1485,2266,43,10,11,28,7.47,8.15,41.04,Minor Delay,1,0.775
2001,1151,1279,36,5,6,16,8.64,6.74,0,On Time,0,0.719
2002,299,1216,3,2,3,5,10.53,8.61,0,On Time,1,0.859
2003,2060,2113,54,9,9,22,6.78,10.12,200.19,Severe Delay,0,0.642
2004,529,2236,11,2,1,8,4.95,5.45,30.25,Minor Delay,1,0.879
2005,584,2340,14,2,3,6,11.02,9.22,0,On Time,1,0.823
2006,1137,892,26,7,7,15,4.33,3.94,0,On Time,1,0.813
2007,1467,2428,42,9,10,23,4.44,3.46,0,On Time,1,0.869
2008,2095,765,38,9,11,29,7.94,9.56,97.17,Moderate Delay,0,0.818
2009,161,115,7,1,2,8,3.62,3.35,0,On Time,1,0.831
2010,326,2073,8,1,3,10,10.43,8.13,0,On Time,1,0.811
2011,883,888,21,5,8,16,2.03,2.6,33.78,Minor Delay,1,0.788
2012,92,2384,2,2,1,4,5.48,4.67,0,On Time,1,0.769
2013,591,439,18,3,1,9,5.32,7.29,118.61,Moderate Delay,0,0.713
2014,1694,357,53,9,10,26,3.96,4.41,27.08,Minor Delay,1,0.765
2015,1846,985,54,9,9,22,7.62,14.84,432.67,Severe Delay,0,0.45
2016,62,1100,2,4,4,4,9.23,8.83,0,On Time,1,0.778
2017,2143,1857,52,9,9,26,7.5,8.39,52.94,Moderate Delay,1,0.879
2018,68,516,8,2,2,9,3.54,3.89,20.76,Minor Delay,1,0.751
2019,432,1499,18,3,4,6,8.9,9.77,52.49,Moderate Delay,1,0.773
2020,349,2434,17,2,4,8,8.56,9.18,37.29,Minor Delay,0,0.755
2021,302,1425,16,4,4,9,8.81,8.46,0,On Time,1,0.828
2022,690,276,10,1,4,5,8.09,6.31,0,On Time,1,0.879
2023,1305,1104,20,6,8,15,2.05,2.47,25.04,Minor Delay,1,0.824
2024,300,1550,13,2,1,7,5.45,4.82,0,On Time,1,0.799
2025,422,896,13,2,4,6,8.44,12.16,223.54,Severe Delay,0,0.537
2026,672,270,1,2,2,5,3.82,2.98,0,On Time,1,0.927
2027,31,166,6,2,4,1,9.09,10.32,73.31,Moderate Delay,0,0.748
2028,2099,1957,37,10,11,30,6.92,9.0,124.67,Moderate Delay,0,0.679
2029,181,2165,4,2,1,9,5.47,4.27,0,On Time,1,0.859
2030,1146,410,33,6,5,13,3.19,4.77,94.63,Moderate Delay,0,0.8
2031,1447,766,28,5,7,11,3.85,4.51,39.63,Minor Delay,1,0.78
2032,1958,1977,47,10,10,24,4.14,5.11,57.82,Moderate Delay,1,0.777
2033,470,329,11,3,3,3,10.6,8.27,0,On Time,1,0.828
2034,149,1225,2,4,4,10,8.63,7.17,0,On Time,1,0.774
2035,349,3,1,1,4,5,8.34,11.7,201.9,Severe Delay,0,0.654
2036,74,990,18,2,1,8,4.7,5.17,28.34,Minor Delay,1,0.888
2037,1886,1010,54,9,11,28,7.66,10.09,146.0,Moderate Delay,1,0.63
2038,393,904,17,3,4,2,8.51,8.32,0,On Time,1,0.864
2039,1758,1368,43,9,9,28,6.55,6.71,9.27,On Time,0,0.741
2040,1683,1989,48,9,10,29,3.85,3.13,0,On Time,1,0.836
2041,219,654,3,3,4,10,9.2,7.64,0,On Time,1,0.745
2042,316,968,14,1,2,7,3.55,2.78,0,On Time,1,0.805
2043,734,642,26,6,8,20,2.09,2.39,17.99,Minor Delay,1,0.743
2044,44,62,18,1,4,6,8.23,9.95,102.86,Moderate Delay,0,0.672
2045,489,261,15,1,3,3,10.47,8.51,0,On Time,1,0.74
2046,830,1604,21,6,5,20,2.94,3.19,14.83,On Time,1,0.725
2047,1723,1703,43,10,9,21,6.9,8.84,116.12,Moderate Delay,0,0.671
2048,628,1684,5,3,2,1,3.38,4.69,78.26,Moderate Delay,1,0.802
2049,2103,1105,45,9,12,21,9.49,11.43,116.18,Moderate Delay,1,0.688
2050,1516,1788,51,10,11,23,6.82,7.42,36.17,Minor Delay,1,0.881
2051,866,122,28,6,8,16,2.18,2.28,5.99,On Time,1,0.78
2052,1052,186,34,7,7,20,4.01,3.89,0,On Time,1,0.791
2053,1965,1494,46,10,9,28,6.58,9.28,162.13,Moderate Delay,1,0.601
2054,1979,2233,50,10,9,21,6.99,7.94,56.76,Moderate Delay,1,0.771
2055,2122,1673,47,9,11,23,7.51,5.86,0,On Time,1,0.846
2056,2164,1176,52,9,9,30,7.61,10.68,183.79,Severe Delay,0,0.568
2057,495,522,8,3,2,5,3.79,5.56,105.96,Moderate Delay,1,0.756
2058,1771,421,54,9,12,29,9.4,12.94,212.79,Severe Delay,0,0.625
2059,1238,2120,35,6,8,13,2.14,2.23,5.08,On Time,1,0.866
2060,1002,1254,27,6,5,13,2.91,2.91,0.29,On Time,1,0.794
2061,1633,1249,42,9,12,25,9.27,10.88,96.67,Moderate Delay,1,0.652
2062,933,1506,22,6,7,18,3.84,3.0,0,On Time,1,0.824
2063,1140,529,32,5,7,11,4.38,3.44,0,On Time,1,0.906
2064,1021,1182,22,7,7,12,4.34,5.09,45.26,Moderate Delay,0,0.757
2065,431,1452,14,1,3,3,10.42,8.94,0,On Time,0,0.736
2066,197,1806,16,1,2,8,3.61,3.98,22.14,Minor Delay,1,0.849
2067,1606,203,53,12,11,23,6.99,8.47,88.99,Moderate Delay,1,0.817
2068,2127,2465,44,9,11,26,7.28,8.0,43.64,Minor Delay,1,0.867
2069,2143,1085,43,12,10,26,4.15,4.57,25.35,Minor Delay,1,0.891
2070,1639,1449,44,10,11,29,7.45,10.42,177.92,Moderate Delay,0,0.695
2071,232,603,13,2,1,2,4.71,3.68,0,On Time,1,0.813
2072,1640,1963,52,11,9,29,7.52,7.94,25.38,Minor Delay,1,0.885
2073,91,2478,17,3,1,1,4.76,5.21,26.86,Minor Delay,0,0.768
2074,1386,1203,33,5,8,13,1.96,2.29,20.07,Minor Delay,1,0.872
2075,1816,2024,54,9,10,27,4.02,4.72,41.55,Minor Delay,1,0.698
2076,1404,1738,33,7,7,14,3.8,3.63,0,On Time,1,0.881
2077,1051,1151,30,8,6,16,7.69,11.17,208.88,Severe Delay,0,0.611
2078,1713,919,54,10,12,26,9.23,9.28,2.97,On Time,1,0.899
2079,1887,1131,51,10,10,22,3.85,4.08,13.5,On Time,1,0.901
2080,2136,2117,43,11,12,21,9.23,10.91,100.55,Moderate Delay,1,0.715
2081,394,2049,17,3,4,2,9.08,9.42,20.33,Minor Delay,1,0.856
2082,759,2485,33,6,5,13,3.16,2.53,0,On Time,1,0.86
2083,865,129,24,7,8,15,2.01,2.03,1.58,On Time,1,0.72
2084,137,1813,2,1,2,8,3.31,4.03,42.94,Minor Delay,1,0.892
2085,1087,1287,21,5,7,11,4.18,5.2,61.08,Moderate Delay,1,0.801
2086,1904,2307,53,10,9,25,7.22,9.85,157.41,Moderate Delay,1,0.592
2087,1803,547,38,9,11,27,7.45,9.13,100.75,Moderate Delay,0,0.665
2088,1659,2239,47,9,9,29,6.94,7.42,28.46,Minor Delay,1,0.898
2089,1376,2216,20,6,5,11,2.91,2.42,0,On Time,1,0.789
2090,1667,1411,52,9,10,21,4.31,5.54,73.78,Moderate Delay,1,0.775
2091,1370,740,34,7,8,18,1.97,2.3,19.83,Minor Delay,0,0.748
2092,1010,45,20,6,8,14,2.27,1.77,0,On Time,1,0.897
2093,718,553,3,1,3,7,10.84,10.34,0,On Time,1,0.849
2094,1365,889,27,5,7,16,4.36,3.4,0,On Time,1,0.758
2095,1167,1265,29,7,8,11,1.96,1.89,0,On Time,1,0.828
2096,668,86,16,2,1,9,5.13,5.76,38.07,Minor Delay,0,0.755
2097,1026,284,25,7,6,13,8.51,7.79,0,On Time,1,0.859
2098,863,67,22,7,8,14,2.14,2.34,11.63,On Time,1,0.868
2099,1793,563,37,9,9,27,7.55,8.68,67.99,Moderate Delay,1,0.631
2100,67,1401,7,2,1,2,5.45,4.25,0,On Time,1,0.848
2101,1994,1666,44,12,12,24,9.68,9.84,9.29,On Time,1,0.784
2102,579,597,2,3,3,5,10.57,10.26,0,On Time,1,0.814
2103,329,1594,14,4,4,8,9.16,8.42,0,On Time,1,0.808
2104,1310,1140,30,5,8,15,2.19,2.34,9.03,On Time,1,0.842
2105,1271,1551,27,7,7,12,4.28,3.34,0,On Time,1,0.851
2106,1819,911,52,10,11,27,7.82,10.07,135.03,Moderate Delay,0,0.615
2107,1057,1934,35,6,8,15,2.13,2.23,5.8,On Time,0,0.838
2108,926,1253,34,5,8,20,2.01,1.8,0,On Time,1,0.806
2109,1541,2118,49,12,12,29,8.96,9.98,61.29,Moderate Delay,1,0.712
2110,1110,2362,20,6,6,15,7.8,7.97,10.37,On Time,1,0.849
2111,998,736,25,6,8,20,2.23,1.89,0,On Time,1,0.74
2112,2059,883,42,10,9,21,7.55,11.68,247.94,Severe Delay,0,0.534
2113,15,489,7,2,1,5,5.28,4.68,0,On Time,1,0.803
2114,324,733,7,1,4,5,9.24,8.35,0,On Time,1,0.822
2115,1890,744,41,11,11,26,7.32,7.76,26.29,Minor Delay,1,0.795
2116,1968,2470,40,9,9,29,7.44,9.0,93.53,Moderate Delay,0,0.697
2117,883,451,32,6,8,16,2.01,2.56,32.92,Minor Delay,1,0.776
2118,2085,1926,49,12,10,21,4.3,6.08,106.55,Moderate Delay,1,0.627
2119,694,1869,3,1,2,2,3.33,2.88,0,On Time,1,0.797
2120,1173,76,27,6,5,15,3.15,2.45,0,On Time,1,0.826
2121,409,249,17,3,2,7,3.82,4.36,31.91,Minor Delay,1,0.836
2122,1108,2055,34,6,6,14,7.93,6.18,0,On Time,1,0.919
2123,1888,1843,47,10,9,26,6.96,9.1,128.44,Moderate Delay,1,0.712
2124,641,854,10,1,1,1,4.72,3.71,0,On Time,1,0.813
2125,329,2249,15,2,1,7,5.25,5.44,11.86,On Time,1,0.777
2126,868,1873,36,6,6,14,7.95,6.2,0,On Time,1,0.824
2127,593,1924,13,1,1,1,5.02,6.89,112.51,Moderate Delay,0,0.599
2128,1529,2318,46,11,10,29,4.04,7.07,181.84,Severe Delay,0,0.66
2129,92,2329,9,2,1,10,4.78,4.81,2.02,On Time,1,0.712
2130,1965,403,45,10,11,27,6.89,13.03,368.16,Severe Delay,0,0.45
2131,923,596,24,6,5,15,2.95,2.93,0,On Time,1,0.838
2132,1784,1816,44,9,9,25,7.45,10.83,202.37,Severe Delay,0,0.607
2133,4,2482,6,1,1,2,4.7,3.88,0,On Time,1,0.871
2134,872,821,35,6,7,18,4.25,3.88,0,On Time,1,0.783
2135,1266,1170,34,5,5,14,2.87,2.57,0,On Time,1,0.875
2136,1191,897,30,6,8,13,2.05,2.28,13.94,On Time,1,0.874
2137,552,1680,3,2,4,1,8.79,9.73,56.7,Moderate Delay,1,0.801
2138,315,633,7,2,1,10,4.8,5.62,49.1,Moderate Delay,0,0.759
2139,110,1011,5,2,1,8,4.79,4.63,0,On Time,1,0.821
2140,170,1661,3,2,1,6,5.19,4.87,0,On Time,1,0.764
2141,272,213,6,3,4,8,8.92,8.63,0,On Time,1,0.799
2142,1431,2010,20,5,8,20,2.3,3.02,43.17,Minor Delay,0,0.678
2143,1397,2082,19,6,8,11,2.02,2.68,39.6,Minor Delay,1,0.678
2144,2143,1465,48,11,9,27,6.57,12.75,370.56,Severe Delay,0,0.45
2145,610,1068,17,1,2,10,3.56,2.78,0,On Time,1,0.721
2146,1252,1555,19,5,8,13,2.26,1.76,0,On Time,1,0.894
2147,1429,1648,20,5,8,11,2.05,1.6,0,On Time,1,0.826
2148,1862,873,41,12,10,23,3.96,4.89,56.06,Moderate Delay,1,0.907
2149,1057,412,19,6,8,14,2.03,1.73,0,On Time,1,0.89
2150,436,1361,10,3,2,9,3.47,4.92,87.1,Moderate Delay,1,0.749
