fact_sales_id,sk_date,sk_client,sk_product,sk_order,quantity_units,unit_sale_price,revenue_amount,cost_amount,margin_amount,margin_rate,margin_band,discount_amount
904,1412,11,4,453,26.0,335.98,8291.12,7579.64,711.48,0.0858,Low,444.32
905,448,6,4,2068,67.0,359.84,22917.0,20991.17,1925.83,0.084,Low,1192.05
906,1563,24,1,2361,77.0,578.33,42846.67,40973.33,1873.34,0.0437,Low,1684.89
907,1856,23,3,2429,23.0,728.42,16023.48,11745.63,4277.85,0.267,High,730.23
908,1159,12,3,1829,22.0,634.72,13374.93,11796.23,1578.7,0.118,Medium,588.95
909,1320,17,1,267,82.0,650.27,51707.11,44752.68,6954.43,0.1345,Medium,1615.13
910,2141,27,4,110,59.0,366.04,20841.1,17616.83,3224.27,0.1547,Medium,755.2
911,21,3,3,64,12.0,718.05,8505.78,6556.71,1949.07,0.2291,High,110.78
912,1719,23,4,2403,95.0,370.4,32699.12,27821.73,4877.39,0.1492,Medium,2489.19
913,1870,26,5,1015,62.0,535.33,32021.88,23599.78,8422.1,0.263,High,1168.72
914,1237,15,1,1498,73.0,609.85,43627.78,39943.84,3683.94,0.0844,Low,891.01
915,1094,18,3,612,16.0,765.97,10862.26,8801.71,2060.55,0.1897,Medium,1393.29
916,2143,25,5,418,7.0,485.92,3230.81,2663.38,567.43,0.1756,Medium,170.63
917,472,5,1,2195,56.0,570.24,29984.42,29792.63,191.79,0.0064,Low,1948.79
918,1338,20,3,1160,19.0,600.97,11079.85,9712.62,1367.23,0.1234,Medium,338.66
919,292,8,1,1502,121.0,554.7,61684.96,63135.34,-1450.38,-0.0235,Loss,5434.31
920,849,13,2,1853,60.0,307.33,17438.39,16338.52,1099.87,0.0631,Low,1001.57
921,1258,12,5,236,23.0,492.1,10717.71,8584.59,2133.12,0.199,Medium,600.61
922,1077,12,4,1965,19.0,413.29,7478.48,5667.31,1811.17,0.2422,High,373.95
923,1747,30,4,1223,28.0,347.23,9636.37,9097.4,538.97,0.0559,Low,86.18
924,1480,24,5,1885,37.0,399.88,14491.35,13878.94,612.41,0.0423,Low,304.17
925,1178,16,2,689,94.0,314.28,28773.23,26371.89,2401.34,0.0835,Low,769.41
926,1394,13,3,526,10.0,619.94,5773.98,5380.67,393.31,0.0681,Low,425.45
927,257,8,3,1150,31.0,680.47,19824.88,17201.01,2623.87,0.1324,Medium,1269.77
928,710,1,3,2241,31.0,604.98,17655.64,15407.24,2248.4,0.1273,Medium,1098.67
929,1313,15,4,1718,39.0,415.01,15693.93,11664.53,4029.4,0.2567,High,491.62
930,1088,11,4,2330,76.0,341.44,25241.14,22651.56,2589.58,0.1026,Medium,708.46
931,1436,16,5,2156,21.0,509.14,10376.5,7985.87,2390.63,0.2304,High,315.42
932,1850,26,2,2394,80.0,349.52,25818.24,24279.01,1539.23,0.0596,Low,2143.08
933,991,12,3,131,4.0,610.1,2334.96,2043.91,291.05,0.1246,Medium,105.45
934,1492,21,2,297,37.0,334.32,11920.45,11623.33,297.12,0.0249,Low,449.21
935,1079,16,1,264,34.0,569.92,18861.6,17999.33,862.27,0.0457,Low,515.57
936,1313,13,1,1042,85.0,553.72,45003.41,44391.9,611.51,0.0136,Low,2063.16
937,1795,21,4,2066,40.0,400.57,15016.88,12878.13,2138.75,0.1424,Medium,1005.75
938,2120,21,1,2139,97.0,606.17,58211.7,51198.42,7013.28,0.1205,Medium,586.75
939,490,7,2,484,68.0,341.98,22561.84,19913.71,2648.13,0.1174,Medium,692.65
940,871,20,1,1159,31.0,642.94,19753.4,15945.42,3807.98,0.1928,Medium,177.66
941,224,3,5,865,9.0,572.34,5149.78,3677.99,1471.79,0.2858,High,1.27
942,685,5,5,2256,23.0,500.39,10607.35,8795.1,1812.25,0.1708,Medium,901.63
943,117,4,2,1181,53.0,349.2,17576.78,15874.76,1702.02,0.0968,Low,930.6
944,1232,20,4,1195,35.0,362.44,12384.1,10961.3,1422.8,0.1149,Medium,301.23
945,1507,22,4,2444,97.0,371.28,34783.59,31127.76,3655.83,0.1051,Medium,1230.14
946,827,20,2,1556,36.0,306.41,10727.36,10671.77,55.59,0.0052,Low,303.5
947,988,18,4,1702,69.0,376.45,25723.36,20519.2,5204.16,0.2023,Medium,251.95
948,1017,11,3,170,22.0,603.06,12650.61,12035.05,615.56,0.0487,Low,616.79
949,1004,16,5,827,44.0,535.57,22614.64,16352.24,6262.4,0.2769,High,950.65
950,2155,30,3,1380,3.0,760.68,2197.26,1522.37,674.89,0.3072,High,84.79
951,91,9,2,111,85.0,347.86,28884.01,26059.54,2824.47,0.0978,Low,683.98
952,1557,22,1,595,56.0,555.07,29483.24,28743.93,739.31,0.0251,Low,1600.45
953,809,18,5,855,19.0,615.52,11275.18,7431.04,3844.14,0.3409,High,419.73
954,1360,19,2,103,69.0,298.63,20182.24,19207.18,975.06,0.0483,Low,423.34
955,1752,30,5,2408,23.0,518.29,11837.4,9390.8,2446.6,0.2067,Medium,83.26
956,873,12,4,93,86.0,371.15,30631.45,26713.81,3917.64,0.1279,Medium,1287.03
957,690,2,1,916,80.0,610.85,46722.09,40055.39,6666.7,0.1427,Medium,2146.05
958,989,14,5,715,40.0,498.25,18905.38,15433.3,3472.08,0.1837,Medium,1024.57
959,19,4,4,1169,49.0,363.78,17146.95,14840.66,2306.29,0.1345,Medium,678.16
960,1334,18,4,221,38.0,362.89,12943.39,11142.99,1800.4,0.1391,Medium,846.36
961,2086,23,1,2087,61.0,656.97,38171.85,33773.03,4398.82,0.1152,Medium,1903.06
962,112,1,1,2486,91.0,631.81,55910.68,46567.74,9342.94,0.1671,Medium,1583.76
963,1238,20,2,800,26.0,349.76,9012.86,7446.18,1566.68,0.1738,Medium,80.96
964,1693,25,5,92,39.0,523.8,19570.03,15578.28,3991.75,0.204,Medium,858.1
965,1454,11,1,1048,118.0,639.5,69818.61,60645.46,9173.15,0.1314,Medium,5641.95
966,859,19,1,1145,29.0,614.91,17199.41,16411.37,788.04,0.0458,Low,633.02
967,66,1,4,1299,29.0,370.06,10635.71,8488.57,2147.14,0.2019,Medium,95.93
968,1400,11,2,395,80.0,327.62,24741.89,23429.16,1312.73,0.0531,Low,1467.83
969,519,4,4,1041,43.0,451.76,19038.97,14546.61,4492.36,0.236,High,386.86
970,1717,29,5,1353,21.0,468.16,9063.04,7865.92,1197.12,0.1321,Medium,768.39
971,1572,28,5,1907,16.0,641.23,9703.09,6478.99,3224.1,0.3323,High,556.57
972,1864,21,5,1523,9.0,686.5,6167.96,3583.54,2584.42,0.419,High,10.55
973,1722,27,3,2268,11.0,630.35,6630.83,5997.53,633.3,0.0955,Low,303.04
974,1251,14,2,649,107.0,331.29,34916.41,30855.41,4061.0,0.1163,Medium,532.1
975,496,6,1,70,39.0,632.18,23744.03,20233.93,3510.1,0.1478,Medium,910.93
976,487,5,4,63,72.0,348.49,23047.77,22682.58,365.19,0.0158,Low,2043.49
977,70,3,3,1125,9.0,667.59,5938.54,4696.43,1242.11,0.2092,Medium,69.77
978,322,1,1,1543,144.0,655.41,93408.35,76888.84,16519.51,0.1769,Medium,970.8
979,1434,14,2,2229,92.0,307.46,26652.38,25679.24,973.14,0.0365,Low,1633.89
980,1961,29,5,1111,32.0,555.31,16551.05,12395.84,4155.21,0.2511,High,1218.92
981,1312,20,1,372,48.0,561.44,26694.61,26263.15,431.46,0.0162,Low,254.42
982,38,3,4,2061,41.0,408.94,16107.19,13527.62,2579.57,0.1602,Medium,659.49
983,1065,18,4,1644,34.0,392.61,13335.11,10656.02,2679.09,0.2009,Medium,13.6
984,1453,18,3,263,8.0,660.4,5178.38,4075.04,1103.34,0.2131,Medium,104.83
985,1826,22,5,455,34.0,471.52,15014.63,12840.37,2174.26,0.1448,Medium,1017.13
986,1128,14,3,816,30.0,702.83,19650.41,16671.58,2978.83,0.1516,Medium,1434.42
987,1477,22,1,241,56.0,617.9,32625.19,30170.29,2454.9,0.0752,Low,1977.12
988,1802,21,5,728,27.0,507.0,13193.04,10093.53,3099.51,0.2349,High,495.9
989,1139,11,2,374,50.0,324.56,15823.2,15340.39,482.81,0.0305,Low,405.03
990,131,5,5,1802,16.0,620.29,8965.48,6368.17,2597.31,0.2897,High,959.14
991,1394,17,2,846,23.0,374.1,8499.48,6576.68,1922.8,0.2262,High,104.79
992,1881,21,4,1795,22.0,337.28,7124.38,6414.83,709.55,0.0996,Low,295.82
993,735,13,4,1061,128.0,384.86,45709.58,40663.0,5046.58,0.1104,Medium,3552.48
994,69,7,4,2167,39.0,340.55,12586.15,11357.14,1229.01,0.0976,Low,695.4
995,1754,26,2,2471,57.0,379.57,20873.68,16903.2,3970.48,0.1902,Medium,761.82
996,1532,26,3,1935,24.0,708.67,16110.21,13131.2,2979.01,0.1849,Medium,897.87
997,1745,26,1,2336,121.0,602.52,68375.69,65281.94,3093.75,0.0452,Low,4529.56
998,354,9,4,487,63.0,391.46,23313.04,18694.96,4618.08,0.1981,Medium,1349.02
999,1891,24,4,467,53.0,332.02,15736.79,16014.2,-277.41,-0.0176,Loss,1860.04
1000,928,17,4,1136,15.0,437.07,6347.33,4763.49,1583.84,0.2495,High,208.76
1001,973,13,4,1491,27.0,400.92,9921.22,8722.3,1198.92,0.1208,Medium,903.62
1002,186,10,3,637,14.0,694.32,9708.93,7611.56,2097.37,0.216,Medium,11.55
1003,50,1,3,1235,8.0,631.96,4978.1,4173.25,804.85,0.1617,Medium,77.58
1004,784,13,2,1059,63.0,419.71,24363.26,18165.32,6197.94,0.2544,High,2078.17
1005,166,8,2,1379,127.0,333.48,39417.14,39628.15,-211.01,-0.0054,Loss,2934.64
1006,1034,14,2,1282,234.0,353.55,77153.81,69253.62,7900.19,0.1024,Medium,5575.99
1007,452,9,4,1724,84.0,344.46,27603.73,27049.0,554.73,0.0201,Low,1330.7
1008,921,14,1,72,162.0,640.75,97608.61,92060.73,5547.88,0.0568,Low,6192.93
1009,2126,26,2,1950,60.0,333.56,18288.76,17746.64,542.12,0.0296,Low,1724.81
1010,1761,25,1,1496,60.0,593.69,34433.42,32559.84,1873.58,0.0544,Low,1188.02
1011,1126,15,2,691,47.0,335.85,15517.26,13347.94,2169.32,0.1398,Medium,267.78
1012,920,16,4,617,26.0,342.16,8728.78,7755.84,972.94,0.1115,Medium,167.31
1013,656,7,3,71,29.0,719.7,20618.32,15412.27,5206.05,0.2525,High,252.92
1014,1418,18,3,2070,36.0,736.4,25618.63,18831.62,6787.01,0.2649,High,891.83
1015,1940,21,3,1662,16.0,897.02,13762.49,9189.45,4573.04,0.3323,High,589.77
1016,1387,17,3,867,12.0,757.51,9090.14,6438.13,2652.01,0.2917,High,0.0
1017,1783,26,1,978,134.0,631.91,77485.14,75038.66,2446.48,0.0316,Low,7191.37
1018,860,11,5,2228,19.0,635.27,11454.15,7077.2,4376.95,0.3821,High,615.9
1019,849,18,4,90,67.0,341.85,22551.92,21540.67,1011.25,0.0448,Low,352.25
1020,1174,17,5,587,20.0,611.09,12128.29,8032.89,4095.4,0.3377,High,93.54
1021,257,3,2,2279,39.0,320.91,12396.36,10852.3,1544.06,0.1246,Medium,119.32
1022,450,4,1,2313,72.0,582.5,41003.8,39633.92,1369.88,0.0334,Low,936.07
1023,1130,20,2,1598,25.0,350.57,8743.57,7473.78,1269.79,0.1452,Medium,20.61
1024,619,1,4,1809,37.0,393.21,14228.18,11041.41,3186.77,0.224,High,320.41
1025,2015,23,5,775,17.0,418.32,6902.0,6409.93,492.07,0.0713,Low,209.51
1026,501,5,1,1439,75.0,588.37,41031.35,38892.1,2139.25,0.0521,Low,3096.44
1027,1765,21,3,1820,42.0,755.54,30406.93,22693.93,7713.0,0.2537,High,1325.95
1028,464,4,3,483,38.0,740.71,27593.59,20601.25,6992.34,0.2534,High,553.52
1029,1442,20,5,1006,30.0,535.9,15648.27,12205.13,3443.14,0.22,High,428.75
1030,482,8,1,1158,149.0,560.27,79955.79,76812.26,3143.53,0.0393,Low,3524.44
1031,1460,18,2,2272,54.0,351.52,18765.48,15455.06,3310.42,0.1764,Medium,216.54
1032,1769,22,5,40,22.0,532.22,10923.38,8386.12,2537.26,0.2323,High,785.38
1033,268,8,2,1315,26.0,346.46,8458.17,7765.37,692.8,0.0819,Low,549.8
1034,1870,26,4,2032,60.0,399.87,21580.06,19196.47,2383.59,0.1105,Medium,2412.19
1035,2174,30,3,956,18.0,817.18,14600.54,9272.56,5327.98,0.3649,High,108.79
1036,51,7,4,316,83.0,336.01,27850.1,24589.48,3260.62,0.1171,Medium,38.94
1037,1071,14,1,574,41.0,586.24,23058.97,21084.44,1974.53,0.0856,Low,976.91
1038,820,13,2,764,74.0,370.92,23517.99,21213.24,2304.75,0.098,Low,3929.73
1039,1944,26,5,2276,63.0,494.81,28888.37,23924.25,4964.12,0.1718,Medium,2284.43
1040,1437,19,4,1867,113.0,365.32,39449.72,34119.42,5330.3,0.1351,Medium,1831.05
1041,142,9,2,2453,83.0,309.78,24591.46,23369.96,1221.5,0.0497,Low,1120.49
1042,777,12,1,339,55.0,566.81,29368.24,28845.62,522.62,0.0178,Low,1806.12
1043,808,15,4,1678,48.0,373.57,17066.78,14980.94,2085.84,0.1222,Medium,864.48
1044,38,6,5,1991,7.0,449.8,3029.31,2788.87,240.44,0.0794,Low,119.32
1045,25,5,2,783,41.0,376.19,14195.28,11586.41,2608.87,0.1838,Medium,1228.58
1046,398,10,4,561,33.0,354.97,11713.88,10881.07,832.81,0.0711,Low,0.0
1047,428,10,2,2019,50.0,357.31,16663.54,14995.65,1667.89,0.1001,Medium,1201.93
1048,1362,11,5,2078,8.0,592.29,4659.83,3093.35,1566.48,0.3362,High,78.51
1049,808,15,3,88,7.0,924.59,6472.14,3753.84,2718.3,0.42,High,0.0
1050,517,2,4,1219,132.0,356.28,44524.88,41555.29,2969.59,0.0667,Low,2503.76
1051,1616,28,5,1210,4.0,465.26,1855.95,1571.81,284.14,0.1531,Medium,5.08
1052,888,14,2,1103,54.0,294.85,14917.31,15003.37,-86.06,-0.0058,Loss,1004.51
1053,1793,23,5,1625,13.0,538.42,6497.53,4995.65,1501.88,0.2311,High,501.97
1054,300,8,1,1522,88.0,717.34,58551.58,48053.41,10498.17,0.1793,Medium,4574.74
1055,1174,16,2,2143,39.0,310.82,11569.11,11672.79,-103.68,-0.009,Loss,552.91
1056,2187,23,2,1614,67.0,370.54,23424.9,21068.05,2356.85,0.1006,Medium,1401.46
1057,681,6,3,1503,26.0,690.15,17308.49,13916.59,3391.9,0.196,Medium,635.52
1058,579,6,3,1819,17.0,765.68,12786.77,9387.32,3399.45,0.2659,High,229.8
1059,1559,24,2,411,40.0,290.95,10923.44,11290.71,-367.27,-0.0336,Loss,714.61
1060,314,7,5,1062,36.0,597.92,20554.0,14037.73,6516.27,0.317,High,970.98
1061,1484,21,5,2462,19.0,468.24,8651.56,7612.88,1038.68,0.1201,Medium,245.0
1062,1800,25,3,135,8.0,787.44,5771.26,4520.19,1251.07,0.2168,Medium,528.3
1063,1315,16,1,705,30.0,536.54,15460.88,14902.63,558.25,0.0361,Low,635.46
1064,1699,22,3,971,35.0,627.31,20380.8,18347.66,2033.14,0.0998,Low,1574.89
1065,1929,29,1,895,109.0,554.4,54466.05,54601.87,-135.82,-0.0025,Loss,5963.3
1066,104,9,4,1921,31.0,433.05,13052.69,9657.58,3395.11,0.2601,High,371.92
1067,1408,15,5,825,5.0,504.04,2402.51,1908.05,494.46,0.2058,Medium,117.69
1068,2130,27,2,1990,28.0,345.84,9477.39,7610.54,1866.85,0.197,Medium,206.22
1069,1081,14,1,1122,92.0,621.92,52728.57,48929.55,3799.02,0.072,Low,4488.47
1070,302,8,1,1337,124.0,580.9,67231.54,62705.87,4525.67,0.0673,Low,4799.84
1071,827,14,2,1884,145.0,341.77,47454.92,43056.2,4398.72,0.0927,Low,2101.86
1072,342,5,4,206,92.0,361.68,31274.28,29176.32,2097.96,0.0671,Low,1999.94
1073,1876,25,1,42,38.0,588.84,19091.0,19619.86,-528.86,-0.0277,Loss,3284.85
1074,1105,13,1,2250,125.0,617.95,73338.23,67939.31,5398.92,0.0736,Low,3905.42
1075,895,14,2,932,85.0,321.39,24532.19,23415.5,1116.69,0.0455,Low,2785.9
1076,541,8,4,56,76.0,355.18,25033.69,23677.54,1356.15,0.0542,Low,1960.02
1077,835,12,2,1535,51.0,356.94,17337.56,15173.55,2164.01,0.1248,Medium,866.21
1078,375,8,5,227,21.0,495.31,9998.39,8467.9,1530.49,0.1531,Medium,403.18
1079,1039,11,4,433,95.0,393.74,36306.47,28286.69,8019.78,0.2209,High,1098.71
1080,1009,15,5,1790,12.0,568.13,6567.74,4704.94,1862.8,0.2836,High,249.81
1081,661,5,1,1307,30.0,731.03,20396.57,17333.71,3062.86,0.1502,Medium,1534.29
1082,1463,26,4,573,52.0,359.22,17781.39,16075.93,1705.46,0.0959,Low,897.88
1083,386,10,4,1084,17.0,454.12,7524.75,5572.19,1952.56,0.2595,High,195.21
1084,1205,12,5,2012,18.0,604.0,10351.52,7373.04,2978.48,0.2877,High,520.48
1085,639,3,5,2183,10.0,530.41,5304.11,4145.19,1158.92,0.2185,Medium,0.0
1086,499,5,4,1992,96.0,334.4,28860.5,29472.77,-612.27,-0.0212,Loss,3242.36
1087,399,1,1,1720,20.0,629.93,12179.54,10794.3,1385.24,0.1137,Medium,419.1
1088,493,2,5,1536,48.0,486.85,21834.19,19243.54,2590.65,0.1187,Medium,1534.57
1089,269,9,3,1124,27.0,559.79,14868.27,14060.18,808.09,0.0543,Low,246.09
1090,675,2,2,1881,98.0,329.52,30907.38,27377.08,3530.3,0.1142,Medium,1385.26
1091,602,6,2,2294,67.0,329.73,21897.41,18552.11,3345.3,0.1528,Medium,194.23
1092,540,3,4,1123,24.0,395.75,8922.92,7522.94,1399.98,0.1569,Medium,575.11
1093,1889,22,1,258,91.0,599.91,50901.93,47496.62,3405.31,0.0669,Low,3690.13
1094,1019,17,2,738,34.0,322.71,10952.25,10226.22,726.03,0.0663,Low,19.95
1095,1734,21,2,30,71.0,326.65,22060.67,21499.32,561.35,0.0254,Low,1131.76
1096,1926,30,4,1970,22.0,505.74,10758.2,7028.48,3729.72,0.3467,High,368.08
1097,320,7,1,926,36.0,594.8,21412.73,19091.59,2321.14,0.1084,Medium,0.0
1098,1856,21,2,2026,39.0,333.32,12750.34,11736.56,1013.78,0.0795,Low,249.13
1099,2064,26,4,690,66.0,368.65,22831.57,19969.96,2861.61,0.1253,Medium,1499.22
1100,620,7,3,2039,25.0,665.51,16270.16,14113.75,2156.41,0.1325,Medium,367.5
1101,794,17,2,613,50.0,343.45,16837.84,15529.38,1308.46,0.0777,Low,334.69
1102,2178,29,4,239,88.0,401.2,33471.15,28603.73,4867.42,0.1454,Medium,1834.02
1103,2086,28,2,1481,47.0,333.64,15460.54,13955.25,1505.29,0.0974,Low,220.31
1104,561,5,1,1222,42.0,638.34,25549.65,22504.92,3044.73,0.1192,Medium,1260.75
1105,2002,27,4,509,19.0,383.47,7254.26,5510.41,1743.85,0.2404,High,31.6
1106,1761,30,4,976,17.0,327.67,5558.93,5055.49,503.44,0.0906,Low,11.46
1107,786,18,2,441,22.0,322.62,6854.88,6388.64,466.24,0.068,Low,242.69
1108,746,12,2,2176,73.0,344.84,24007.43,20835.61,3171.82,0.1321,Medium,1165.63
1109,1029,19,1,2153,36.0,642.65,20924.16,19998.8,925.36,0.0442,Low,2211.39
1110,2081,26,1,1454,44.0,609.07,24738.94,22090.29,2648.65,0.1071,Medium,2059.97
1111,1151,13,2,404,121.0,319.91,36678.72,34041.62,2637.1,0.0719,Low,2030.96
1112,801,16,2,2262,86.0,324.17,26934.27,24324.06,2610.21,0.0969,Low,944.74
1113,2089,26,2,565,66.0,307.61,19366.98,19503.44,-136.46,-0.007,Loss,935.06
1114,739,20,1,2321,58.0,646.96,37523.48,32149.06,5374.42,0.1432,Medium,0.0
1115,716,8,2,1997,48.0,339.92,15622.07,13976.23,1645.84,0.1054,Medium,694.29
1116,1201,19,5,1755,22.0,442.37,9119.64,8364.28,755.36,0.0828,Low,612.5
1117,1633,28,4,1761,17.0,392.63,6497.53,5445.41,1052.12,0.1619,Medium,177.13
1118,148,9,4,1559,37.0,365.98,12759.27,11288.05,1471.22,0.1153,Medium,781.9
1119,1543,24,3,2189,14.0,752.77,10114.42,8053.26,2061.16,0.2038,Medium,424.39
1120,1836,26,4,695,33.0,463.7,14471.37,11102.11,3369.26,0.2328,High,830.87
1121,1127,12,5,836,36.0,594.1,19932.0,13623.18,6308.82,0.3165,High,1455.42
1122,1872,25,1,2414,37.0,618.23,22006.17,20074.36,1931.81,0.0878,Low,868.33
1123,1118,11,2,1054,22.0,331.03,7064.53,6127.96,936.57,0.1326,Medium,218.18
1124,1124,15,2,1129,32.0,314.58,9536.67,8833.92,702.75,0.0737,Low,529.85
1125,589,2,2,2360,87.0,343.44,28431.02,23949.96,4481.06,0.1576,Medium,1448.58
1126,1769,22,1,1384,85.0,594.53,46757.71,43567.47,3190.24,0.0682,Low,3777.02
1127,1108,11,5,1754,13.0,440.74,5593.08,4902.19,690.89,0.1235,Medium,136.53
1128,768,12,4,2387,66.0,364.03,23176.62,20216.18,2960.44,0.1277,Medium,849.1
1129,1600,23,4,2451,25.0,359.97,8198.06,8093.8,104.26,0.0127,Low,801.17
1130,2082,23,5,931,28.0,454.7,12404.04,10982.38,1421.66,0.1146,Medium,327.56
1131,1966,22,1,934,122.0,581.89,64733.29,61522.18,3211.11,0.0496,Low,6257.26
1132,2152,24,3,1923,12.0,661.53,7845.14,6144.6,1700.54,0.2168,Medium,93.21
1133,2161,23,3,373,19.0,770.84,13587.39,10454.34,3133.05,0.2306,High,1058.57
1134,799,14,4,1283,68.0,359.2,22679.44,21028.23,1651.21,0.0728,Low,1745.96
1135,173,7,1,381,57.0,613.76,33036.9,30267.69,2769.21,0.0838,Low,1947.18
1136,1587,30,2,143,28.0,317.0,8875.99,8656.39,219.6,0.0247,Low,0.0
1137,446,2,4,1300,29.0,416.09,11544.79,9056.98,2487.81,0.2155,Medium,521.76
1138,1319,12,5,2449,19.0,634.83,11619.31,7210.63,4408.68,0.3794,High,442.52
1139,1291,19,1,2363,45.0,568.67,25302.15,23752.71,1549.44,0.0612,Low,288.06
1140,1784,27,5,804,16.0,528.99,8183.85,6253.79,1930.06,0.2358,High,279.94
1141,2057,29,1,346,67.0,546.63,33825.2,34073.19,-247.99,-0.0073,Loss,2799.16
1142,1221,19,2,1807,79.0,340.31,26693.44,23897.71,2795.73,0.1047,Medium,190.72
1143,1410,13,2,1066,133.0,359.64,44758.95,38213.78,6545.17,0.1462,Medium,3073.62
1144,149,8,5,1528,45.0,452.02,17356.02,17220.03,135.99,0.0078,Low,2984.7
1145,1545,23,1,1392,30.0,541.74,15797.02,16061.61,-264.59,-0.0167,Loss,455.04
1146,96,6,2,2135,67.0,319.43,20689.44,18991.37,1698.07,0.0821,Low,712.22
1147,890,12,4,839,59.0,391.42,22446.88,18302.71,4144.17,0.1846,Medium,646.76
1148,656,1,3,1248,13.0,636.98,7367.42,6992.4,375.02,0.0509,Low,913.36
1149,119,9,1,1107,43.0,587.67,24637.38,22991.61,1645.77,0.0668,Low,632.52
1150,792,14,5,1014,66.0,573.59,35661.99,26639.45,9022.54,0.253,High,2195.03
1151,1528,26,1,630,88.0,692.32,58836.81,48471.72,10365.09,0.1762,Medium,2087.61
1152,906,12,1,1796,47.0,665.22,29669.93,25029.6,4640.33,0.1564,Medium,1595.33
1153,2079,30,2,1834,33.0,318.03,10494.92,9615.41,879.51,0.0838,Low,0.0
1154,741,14,4,27,145.0,399.61,54496.99,46923.19,7573.8,0.139,Medium,3446.81
1155,450,5,3,2190,16.0,698.38,10300.71,8645.92,1654.79,0.1606,Medium,873.44
1156,1258,16,5,1056,27.0,502.45,12806.37,10730.07,2076.3,0.1621,Medium,759.7
1157,373,2,3,894,25.0,671.25,15781.73,12416.32,3365.41,0.2132,Medium,999.53
1158,2154,21,1,1381,23.0,693.61,15717.72,12332.0,3385.72,0.2154,Medium,235.26
1159,1282,19,2,1887,76.0,375.69,27110.22,22128.79,4981.43,0.1837,Medium,1442.56
1160,961,15,5,347,22.0,509.87,10720.28,8362.43,2357.85,0.2199,Medium,496.89
1161,29,3,4,1856,51.0,343.76,17531.87,16009.47,1522.4,0.0868,Low,0.0
1162,292,5,4,1321,117.0,345.97,37776.11,36462.81,1313.3,0.0348,Low,2702.66
1163,1290,12,2,435,26.0,363.1,9339.09,7707.7,1631.39,0.1747,Medium,101.45
1164,890,17,3,2116,14.0,763.45,10400.52,7662.48,2738.04,0.2633,High,287.75
1165,572,7,4,1229,26.0,378.76,8997.47,7931.07,1066.4,0.1185,Medium,850.4
1166,147,10,1,2123,72.0,588.25,40278.58,39120.96,1157.62,0.0287,Low,2075.16
1167,1631,21,5,247,29.0,565.8,15567.58,11204.04,4363.54,0.2803,High,840.59
1168,459,7,5,1822,9.0,489.45,4257.22,3452.88,804.34,0.1889,Medium,147.83
1169,173,3,4,537,24.0,332.24,7707.98,7228.13,479.85,0.0623,Low,265.7
1170,32,5,5,1686,15.0,638.62,8987.88,5555.98,3431.9,0.3818,High,591.39
1171,67,8,4,1607,54.0,409.86,20776.88,17602.25,3174.63,0.1528,Medium,1355.57
1172,1211,12,1,1708,73.0,580.06,40905.04,38208.15,2696.89,0.0659,Low,1439.0
1173,1213,20,1,1546,91.0,644.29,57910.03,49519.77,8390.26,0.1449,Medium,720.23
1174,1197,18,5,471,29.0,485.15,13551.28,11527.52,2023.76,0.1493,Medium,518.15
1175,529,6,5,333,12.0,604.44,6964.17,4760.63,2203.54,0.3164,High,289.11
1176,1156,11,2,1530,36.0,326.67,11089.56,10300.97,788.59,0.0711,Low,670.71
1177,1790,26,1,592,92.0,705.57,60944.81,50685.16,10259.65,0.1683,Medium,3967.92
1178,1457,16,5,853,23.0,513.51,11401.26,8952.26,2449.0,0.2148,Medium,409.56
1179,1580,21,2,1081,84.0,366.15,28990.91,24746.76,4244.15,0.1464,Medium,1765.57
1180,2096,26,2,1232,134.0,317.89,40532.55,39214.06,1318.49,0.0325,Low,2064.78
1181,914,16,1,1722,55.0,640.78,34475.4,31119.74,3355.66,0.0973,Low,767.66
1182,684,8,1,2017,41.0,567.5,21685.19,20559.6,1125.59,0.0519,Low,1582.29
1183,1301,15,3,770,10.0,641.58,6171.31,5432.7,738.61,0.1197,Medium,244.44
1184,1073,14,3,813,17.0,724.06,11655.13,9314.87,2340.26,0.2008,Medium,653.85
1185,1310,17,4,1895,56.0,387.27,21085.73,16521.38,4564.35,0.2165,Medium,601.37
1186,1931,28,5,401,9.0,560.05,5040.42,3573.48,1466.94,0.291,High,0.0
1187,126,6,5,1405,11.0,515.95,5460.69,4287.51,1173.18,0.2148,Medium,214.79
1188,1635,23,4,2138,34.0,408.84,13327.44,10490.0,2837.44,0.2129,Medium,573.13
1189,1358,17,1,222,12.0,614.31,7212.98,6097.54,1115.44,0.1546,Medium,158.72
1190,1042,14,4,1562,39.0,418.69,15292.8,12762.41,2530.39,0.1655,Medium,1036.16
1191,2123,29,2,1090,57.0,316.71,16961.89,15682.58,1279.31,0.0754,Low,1090.37
1192,1343,11,5,1920,36.0,532.16,19030.06,15035.94,3994.12,0.2099,Medium,127.68
1193,159,2,2,1332,23.0,323.05,7110.52,6253.5,857.02,0.1205,Medium,319.68
1194,333,1,4,1763,45.0,398.46,17114.86,14254.62,2860.24,0.1671,Medium,815.84
1195,1612,29,5,454,60.0,554.02,31074.01,23952.71,7121.3,0.2292,High,2166.96
1196,24,8,1,163,37.0,697.3,24205.39,19151.82,5053.57,0.2088,Medium,1594.65
1197,601,1,5,1227,22.0,541.98,11069.64,8572.52,2497.12,0.2256,High,853.98
