fact_incident_id,sk_date,sk_incident,sk_driver,sk_vehicle,sk_route,incident_cost_amount,severity_score,severity_band,resolution_hours,accident_flag
2265,1163,1,25,5,7,382.99,1.01,Low,3.25,0
2266,891,1,23,8,8,358.46,0.85,Low,10.69,0
2267,542,1,17,2,4,6783.93,4.03,High,91.78,0
2268,1595,1,38,9,9,880.62,1.27,Low,9.48,0
2269,507,1,7,1,3,676.81,0.89,Low,9.51,0
2270,1136,3,21,5,5,2400.97,2.84,Medium,52.85,0
2271,865,4,19,7,7,3172.85,2.65,Medium,49.89,0
2272,648,2,17,1,2,21174.31,4.14,High,136.41,1
2273,1822,1,53,12,12,354.58,1.12,Low,27.73,0
2274,1385,4,32,7,8,2090.55,2.82,Medium,66.11,0
2275,1452,5,23,7,7,598.12,0.91,Low,6.24,0
2276,1649,4,47,12,9,3234.49,2.66,Medium,62.39,0
2277,870,5,22,6,6,145.51,1.47,Low,19.04,0
2278,2132,1,43,10,10,972.62,1.14,Low,6.17,0
2279,1577,2,41,9,12,13337.94,4.34,High,41.12,1
2280,1575,1,54,10,11,248.43,1.32,Low,20.93,0
2281,1786,1,51,9,9,818.41,0.88,Low,8.82,0
2282,1698,1,47,9,11,898.87,0.91,Low,11.19,0
2283,306,1,2,3,4,658.39,1.29,Low,9.44,0
2284,988,4,30,6,8,2696.38,2.27,Medium,70.64,0
2285,491,3,8,1,4,4306.42,2.32,Medium,45.72,0
2286,554,3,15,1,4,2371.8,3.21,Medium,51.05,0
2287,760,1,30,5,5,569.2,1.26,Low,24.57,0
2288,2156,3,37,12,11,3126.61,2.31,Medium,54.55,0
2289,688,5,15,3,4,841.5,0.86,Low,5.3,0
2290,272,2,12,1,1,7781.65,4.1,High,76.24,1
2291,977,4,32,5,5,2919.36,2.84,Medium,32.32,0
2292,1886,3,44,9,10,2619.68,2.82,Medium,33.99,0
2293,1959,1,47,11,9,9057.04,3.93,High,195.09,0
2294,1343,1,36,7,7,581.11,0.61,Low,11.79,0
2295,1385,4,20,6,5,4716.74,2.66,Medium,29.13,0
2296,581,5,1,2,1,186.53,1.37,Low,20.72,0
2297,890,5,29,6,6,1023.14,1.03,Low,11.87,0
2298,311,2,17,2,2,13390.79,3.84,High,158.26,1
2299,1802,4,39,10,12,1121.97,2.47,Medium,21.34,0
2300,72,3,6,1,1,2107.55,2.74,Medium,44.45,0
2301,1429,1,29,5,8,754.33,1.5,Low,20.13,0
2302,1053,1,27,6,8,555.09,1.32,Low,19.81,0
2303,1261,2,29,7,8,10815.47,4.6,High,166.08,1
2304,412,1,17,3,2,714.16,1.34,Low,17.24,0
2305,963,5,19,5,6,468.23,0.7,Low,12.54,0
2306,1169,5,35,5,7,818.82,0.81,Low,8.49,0
2307,217,2,11,2,1,20429.39,4.48,High,207.56,1
2308,153,3,5,1,4,2333.64,2.21,Medium,29.99,0
2309,1391,5,30,6,7,867.91,0.78,Low,8.36,0
2310,2013,1,44,9,9,356.48,1.34,Low,17.85,0
2311,1454,1,33,5,8,360.89,0.89,Low,7.25,0
2312,1490,1,44,9,9,368.37,0.96,Low,26.93,0
2313,735,1,27,7,6,895.28,0.99,Low,16.73,0
2314,799,1,29,5,5,663.93,0.67,Low,3.81,0
2315,1082,5,19,6,8,567.81,0.9,Low,7.45,0
2316,1708,1,52,9,11,20010.15,3.86,High,226.7,0
2317,2159,4,51,10,12,1747.48,2.25,Medium,60.21,0
2318,212,4,14,1,4,1488.89,2.13,Medium,49.88,0
2319,1545,4,54,11,12,1835.44,2.28,Medium,51.48,0
2320,591,5,9,1,2,397.66,1.03,Low,29.2,0
2321,206,5,3,2,1,396.19,1.27,Low,8.08,0
2322,1270,1,28,6,8,919.8,1.45,Low,27.05,0
2323,1374,4,32,6,5,1608.08,2.85,Medium,67.77,0
2324,710,1,13,1,1,518.86,1.3,Low,9.46,0
2325,2178,1,40,11,11,14844.01,4.14,High,70.77,0
2326,1752,3,49,12,9,2515.31,3.84,Medium,29.92,0
2327,1132,2,30,5,7,7515.72,4.29,High,36.05,1
2328,719,3,12,3,2,2121.71,2.14,Medium,28.1,0
2329,1918,1,52,10,10,474.84,1.43,Low,33.85,0
2330,1203,3,34,6,7,1483.71,2.62,Medium,60.83,0
2331,57,1,6,3,3,632.25,0.64,Low,10.98,0
2332,1925,2,43,9,11,14091.79,4.1,High,164.66,1
2333,74,4,5,4,4,1663.31,2.87,Medium,49.07,0
2334,728,5,8,1,3,253.92,0.73,Low,19.86,0
2335,547,1,3,1,2,305.77,0.96,Low,3.84,0
2336,1154,1,27,8,8,422.52,0.63,Low,22.85,0
2337,997,4,36,5,8,751.52,2.2,Medium,26.13,0
2338,1037,5,35,5,6,465.97,1.47,Low,12.1,0
2339,693,3,4,1,1,2596.57,2.37,Medium,44.71,0
2340,1289,2,36,5,5,10377.98,3.74,High,51.11,1
2341,311,1,3,4,1,368.21,1.15,Low,18.84,0
2342,2031,4,45,11,12,3794.95,2.24,Medium,43.84,0
2343,296,2,16,1,3,13694.45,4.56,High,82.61,1
2344,1007,1,35,7,7,719.05,1.27,Low,16.38,0
2345,968,4,20,6,8,1956.76,2.35,Medium,20.34,0
2346,1709,4,47,10,12,2314.94,2.2,Medium,57.67,0
2347,66,5,7,2,1,283.79,0.82,Low,12.94,0
2348,1390,4,26,5,5,2199.24,2.67,Medium,49.91,0
2349,305,1,13,1,1,139.07,1.06,Low,15.98,0
2350,807,1,28,5,8,262.93,0.62,Low,4.96,0
2351,965,1,29,7,8,1079.72,1.41,Low,7.32,0
2352,2125,1,43,9,9,664.1,1.41,Low,11.95,0
2353,1840,1,45,10,10,277.3,1.26,Low,13.02,0
2354,1928,5,45,9,11,477.33,1.44,Low,14.78,0
2355,1531,1,39,11,10,836.61,1.06,Low,29.45,0
2356,1629,3,42,9,10,1827.47,2.55,Medium,48.45,0
2357,1499,1,39,9,10,951.74,0.71,Low,7.0,0
2358,860,2,31,5,8,12243.91,4.1,High,163.25,1
2359,267,1,5,2,4,196.35,1.45,Low,24.33,0
2360,1027,4,23,6,5,4393.45,2.57,Medium,35.41,0
2361,756,1,23,5,8,702.99,0.67,Low,19.45,0
2362,904,1,27,5,6,294.43,1.15,Low,4.15,0
2363,1097,4,35,6,6,4174.09,2.43,Medium,65.16,0
2364,1046,4,36,7,6,1962.18,2.13,Medium,18.13,0
2365,1666,4,49,10,9,3107.67,2.32,Medium,37.13,0
2366,1552,1,50,9,9,354.21,0.66,Low,16.27,0
2367,941,4,31,5,8,1792.84,2.76,Medium,81.72,0
2368,1074,1,22,6,8,835.5,0.94,Low,13.69,0
2369,2084,1,43,9,12,802.36,1.13,Low,27.45,0
2370,1573,1,41,9,11,306.76,0.65,Low,23.33,0
2371,1033,4,32,6,7,3283.22,2.89,Medium,72.0,0
2372,1281,3,36,5,7,4864.13,3.16,Medium,54.13,0
2373,763,4,30,5,7,1976.79,2.77,Medium,28.95,0
2374,1416,3,33,7,8,1996.23,2.36,Medium,58.91,0
2375,924,4,21,6,8,1153.03,2.65,Medium,60.17,0
2376,1859,4,41,12,12,1019.91,2.01,Medium,81.97,0
2377,493,1,13,3,1,366.31,1.33,Low,27.18,0
2378,252,1,5,3,2,256.01,1.48,Low,21.67,0
2379,173,4,11,1,1,2910.53,2.53,Medium,38.31,0
2380,179,1,16,1,3,518.21,0.81,Low,8.62,0
2381,839,4,31,8,8,1174.44,2.44,Medium,55.73,0
2382,233,1,5,3,1,338.15,1.05,Low,10.72,0
2383,1783,5,44,10,10,257.06,0.88,Low,16.1,0
2384,1427,5,26,5,5,956.79,1.49,Low,7.47,0
2385,472,1,12,4,3,537.82,0.69,Low,26.76,0
2386,1045,3,22,6,5,1345.18,2.43,Medium,10.44,0
2387,1915,1,52,11,10,202.65,0.74,Low,7.67,0
2388,860,4,36,5,7,1442.29,2.13,Medium,49.17,0
2389,1057,5,35,7,7,644.01,0.99,Low,4.1,0
2390,242,2,2,1,4,14143.36,4.5,High,193.26,1
2391,720,4,18,3,4,1366.06,2.32,Medium,47.59,0
2392,1703,5,50,10,10,989.6,0.81,Low,8.51,0
2393,1648,1,43,10,10,650.39,0.73,Low,29.8,0
2394,1303,1,34,5,7,445.86,0.97,Low,18.66,0
2395,1465,4,50,10,10,2341.71,2.34,Medium,14.89,0
2396,278,1,4,2,3,295.31,1.01,Low,9.71,0
2397,1219,3,35,6,5,2241.16,2.84,Medium,34.24,0
2398,1454,5,33,6,7,355.25,1.24,Low,17.36,0
2399,489,3,8,1,2,2989.88,2.46,Medium,43.24,0
2400,605,1,6,4,2,481.27,0.69,Low,30.75,0
