fact_stock_id,sk_date,sk_product,sk_warehouse,stock_theoretical,stock_real,stock_value_amount,safety_stock,stockout_flag,stock_status
2092,1010,3,4,124.0,165.97,87418.07,64.0,0,Overstock
2093,718,2,2,446.0,257.52,75623.91,160.0,0,Healthy
2094,1365,1,5,339.0,329.41,169833.88,162.0,0,Healthy
2095,1167,4,4,188.0,103.38,31546.64,86.0,0,Healthy
2096,668,5,3,144.0,119.07,47045.56,69.0,0,Healthy
2097,1026,3,4,261.0,199.75,109274.03,98.0,0,Healthy
2098,863,4,4,240.0,0,0.0,109.0,1,Out of Stock
2099,1793,4,9,118.0,205.87,63893.15,91.0,0,Healthy
2100,67,1,1,389.0,453.88,243434.1,188.0,0,Overstock
2101,1994,5,9,301.0,131.41,51290.84,112.0,0,Healthy
2102,579,2,1,152.0,146.05,43875.52,101.0,0,Healthy
2103,329,5,3,76.0,64.08,25333.47,59.0,0,Healthy
2104,1310,1,4,324.0,289.49,152746.36,182.0,0,Healthy
2105,1271,4,5,131.0,0,0.0,82.0,1,Out of Stock
2106,1819,5,8,132.0,112.88,43836.55,64.0,0,Healthy
2107,1057,1,6,179.0,107.02,58602.85,78.0,0,Healthy
2108,926,2,6,256.0,59.39,17136.58,121.0,1,Below Safety
2109,1541,4,7,75.0,84.65,26588.3,61.0,0,Healthy
2110,1110,5,6,125.0,38.89,15237.75,45.0,1,Below Safety
2111,998,1,4,324.0,238.66,128952.69,124.0,0,Healthy
2112,2059,2,9,268.0,270.38,79741.65,127.0,0,Healthy
2113,15,4,1,229.0,260.57,79916.16,88.0,0,Overstock
2114,324,4,1,195.0,128.09,41166.67,77.0,0,Healthy
2115,1890,5,7,90.0,72.24,29224.25,73.0,1,Below Safety
2116,1968,3,7,206.0,31.55,17257.83,74.0,1,Below Safety
2117,883,3,6,159.0,139.19,74896.91,64.0,0,Healthy
2118,2085,2,8,188.0,149.53,43281.03,106.0,0,Healthy
2119,694,5,3,141.0,122.09,48598.33,75.0,0,Healthy
2120,1173,4,4,232.0,174.17,52186.24,90.0,0,Healthy
2121,409,5,1,110.0,89.86,34944.42,48.0,0,Healthy
2122,1108,4,5,350.0,240.65,77244.23,129.0,0,Healthy
2123,1888,1,9,346.0,0,0.0,132.0,1,Out of Stock
2124,641,5,2,113.0,94.57,36109.7,44.0,0,Healthy
2125,329,1,2,259.0,186.09,92669.03,135.0,0,Healthy
2126,868,2,5,138.0,197.94,59166.55,105.0,0,Healthy
2127,593,3,1,132.0,48.22,25977.1,48.0,0,Healthy
2128,1529,4,7,165.0,15.31,4591.57,57.0,1,Below Safety
2129,92,1,2,180.0,215.08,118983.18,123.0,0,Healthy
2130,1965,2,8,411.0,61.14,18302.77,157.0,1,Below Safety
2131,923,2,6,346.0,251.98,70507.19,122.0,0,Healthy
2132,1784,2,7,414.0,408.9,124228.55,151.0,0,Overstock
2133,4,2,1,152.0,247.82,73735.92,115.0,0,Healthy
2134,872,4,4,369.0,236.84,75517.32,130.0,0,Healthy
2135,1266,3,6,106.0,135.25,68921.6,85.0,0,Healthy
2136,1191,4,6,189.0,172.11,51749.31,119.0,0,Healthy
2137,552,4,2,255.0,241.85,72139.07,112.0,0,Healthy
2138,315,5,1,168.0,131.37,52161.05,82.0,0,Healthy
2139,110,2,2,207.0,0,0.0,154.0,1,Out of Stock
2140,170,1,1,115.0,105.95,55367.89,59.0,0,Healthy
2141,272,5,3,139.0,96.2,35114.68,48.0,0,Healthy
2142,1431,2,5,425.0,86.44,25585.5,147.0,1,Below Safety
2143,1397,2,6,297.0,177.87,48339.42,106.0,0,Healthy
2144,2143,1,9,275.0,160.52,80821.83,132.0,0,Healthy
2145,610,5,2,138.0,124.14,46716.9,83.0,0,Healthy
2146,1252,4,6,298.0,172.18,52558.75,129.0,0,Healthy
2147,1429,1,4,252.0,150.14,77908.42,170.0,1,Below Safety
2148,1862,3,7,179.0,74.86,37703.47,82.0,1,Below Safety
2149,1057,4,4,175.0,227.92,69854.25,143.0,0,Healthy
2150,436,2,2,168.0,296.86,86967.67,116.0,0,Overstock
2151,666,2,1,485.0,269.22,77472.18,174.0,0,Healthy
2152,1142,3,4,43.0,88.42,46047.6,34.0,0,Overstock
2153,398,4,3,178.0,110.84,33893.86,77.0,0,Healthy
2154,469,4,3,101.0,87.12,27056.95,69.0,0,Healthy
2155,1139,4,6,138.0,292.73,90907.34,113.0,0,Overstock
2156,127,1,1,308.0,305.49,164541.82,140.0,0,Healthy
2157,1757,4,7,200.0,142.02,42995.72,76.0,0,Healthy
2158,921,2,6,405.0,300.62,87909.64,151.0,0,Healthy
2159,2138,2,8,544.0,374.39,107673.96,211.0,0,Healthy
2160,1876,2,9,423.0,153.05,45208.01,147.0,0,Healthy
2161,881,5,5,60.0,50.18,19620.44,46.0,0,Healthy
2162,1040,2,4,195.0,86.76,25991.15,146.0,1,Below Safety
2163,365,5,1,108.0,192.79,69837.77,80.0,0,Overstock
2164,608,2,2,426.0,250.29,75234.23,153.0,0,Healthy
2165,1168,5,4,202.0,147.43,54037.32,98.0,0,Healthy
2166,2011,3,9,210.0,207.23,105805.26,80.0,0,Overstock
2167,651,5,3,110.0,149.34,55720.1,70.0,0,Healthy
2168,739,2,4,248.0,102.75,29150.55,99.0,0,Healthy
2169,1144,2,5,349.0,186.32,53323.66,160.0,0,Healthy
2170,1287,4,5,276.0,94.91,28871.47,103.0,1,Below Safety
2171,607,1,2,461.0,386.91,209206.0,217.0,0,Healthy
2172,346,1,3,235.0,62.64,33772.13,113.0,1,Below Safety
2173,1610,3,9,118.0,67.96,34612.33,72.0,1,Below Safety
2174,395,1,1,348.0,87.79,43792.9,181.0,1,Below Safety
2175,1183,5,4,80.0,116.77,45944.89,52.0,0,Healthy
2176,884,1,5,213.0,174.81,89370.12,115.0,0,Healthy
2177,248,5,2,97.0,94.0,37761.86,69.0,0,Healthy
2178,1072,3,4,77.0,12.59,6379.89,51.0,1,Below Safety
2179,1041,1,6,181.0,142.08,71396.75,110.0,0,Healthy
2180,1200,4,4,151.0,49.06,14657.65,67.0,1,Below Safety
2181,676,4,1,145.0,76.74,22733.98,83.0,1,Below Safety
2182,1554,4,9,132.0,137.15,44072.04,88.0,0,Healthy
2183,989,4,6,239.0,150.28,44763.09,115.0,0,Healthy
2184,613,3,3,225.0,111.6,56988.45,94.0,0,Healthy
2185,289,5,2,239.0,235.69,89606.72,91.0,0,Overstock
2186,1514,2,8,201.0,328.34,89521.68,143.0,0,Healthy
2187,130,3,1,111.0,12.75,6605.07,44.0,1,Below Safety
2188,2094,5,9,99.0,152.1,57611.8,76.0,0,Healthy
2189,1745,5,8,164.0,153.43,61229.49,77.0,0,Healthy
2190,1406,5,6,104.0,56.52,21267.29,45.0,0,Healthy
2191,2108,4,8,350.0,345.12,101870.53,124.0,0,Overstock
2192,1162,2,5,287.0,210.46,57290.43,146.0,0,Healthy
2193,1560,4,7,166.0,191.07,58741.17,103.0,0,Healthy
2194,1222,4,5,135.0,142.04,42060.23,84.0,0,Healthy
2195,313,3,2,144.0,136.95,75289.16,62.0,0,Healthy
2196,1372,3,6,84.0,128.48,64297.35,67.0,0,Healthy
2197,1849,4,9,115.0,13.41,4179.71,86.0,1,Below Safety
2198,1924,3,7,221.0,81.78,42843.52,79.0,0,Healthy
2199,2104,5,7,102.0,93.68,34737.43,50.0,0,Healthy
2200,108,4,1,307.0,230.27,68609.22,116.0,0,Healthy
2201,128,1,1,402.0,314.94,170414.83,159.0,0,Healthy
2202,700,4,2,103.0,87.86,26491.69,61.0,0,Healthy
2203,843,2,4,433.0,69.75,18977.11,184.0,1,Below Safety
2204,2036,2,7,196.0,99.26,29218.74,119.0,1,Below Safety
2205,190,1,3,191.0,75.15,41444.97,124.0,1,Below Safety
2206,2051,2,7,212.0,249.49,71407.59,78.0,0,Overstock
2207,1535,1,7,246.0,197.61,105918.47,142.0,0,Healthy
2208,852,2,4,215.0,225.25,64663.69,159.0,0,Healthy
2209,869,4,5,203.0,214.48,66649.52,91.0,0,Overstock
2210,1186,5,5,156.0,209.81,79881.47,72.0,0,Overstock
2211,1213,3,6,231.0,172.64,89782.48,82.0,0,Healthy
2212,111,2,3,372.0,276.55,80762.45,132.0,0,Healthy
2213,159,3,3,133.0,206.19,114243.27,100.0,0,Healthy
2214,13,1,1,361.0,118.55,63711.52,181.0,1,Below Safety
2215,475,3,3,125.0,171.11,86720.7,77.0,0,Healthy
2216,637,5,1,101.0,173.63,67373.24,65.0,0,Overstock
2217,2007,3,7,124.0,132.44,66963.61,47.0,0,Overstock
2218,803,5,4,143.0,189.87,74676.6,60.0,0,Overstock
2219,510,2,2,292.0,159.08,45140.48,174.0,1,Below Safety
2220,1120,2,4,247.0,164.42,44984.46,152.0,0,Healthy
2221,453,2,1,279.0,120.12,36407.79,127.0,1,Below Safety
2222,682,2,1,275.0,96.9,26783.18,96.0,0,Healthy
2223,102,1,2,298.0,370.34,189131.41,204.0,0,Healthy
2224,952,4,4,302.0,171.92,55485.44,118.0,0,Healthy
2225,1371,1,4,301.0,270.44,137359.01,182.0,0,Healthy
2226,786,3,4,114.0,139.83,75349.36,50.0,0,Overstock
2227,97,2,2,223.0,287.48,82675.3,111.0,0,Overstock
2228,393,1,2,241.0,201.83,109310.44,130.0,0,Healthy
2229,1071,1,5,370.0,339.36,176999.35,217.0,0,Healthy
2230,1911,3,7,85.0,141.76,77957.1,63.0,0,Healthy
2231,578,2,3,228.0,239.98,67509.92,116.0,0,Healthy
2232,855,2,6,281.0,39.46,11993.23,118.0,1,Below Safety
2233,352,2,2,170.0,157.23,46388.76,67.0,0,Overstock
2234,964,5,5,117.0,149.91,60262.0,71.0,0,Healthy
2235,761,5,4,150.0,173.03,66931.75,103.0,0,Healthy
2236,2175,5,8,125.0,109.71,44264.54,57.0,0,Healthy
2237,1201,2,4,429.0,199.13,59645.84,181.0,0,Healthy
2238,943,3,5,127.0,67.09,36437.5,56.0,0,Healthy
2239,1352,3,4,135.0,144.6,76188.19,72.0,0,Healthy
2240,1016,5,4,71.0,50.15,19055.19,39.0,0,Healthy
2241,798,5,6,85.0,175.81,69307.37,66.0,0,Overstock
2242,804,4,6,157.0,117.11,36251.01,57.0,0,Healthy
2243,1981,5,8,92.0,197.37,73086.59,76.0,0,Overstock
2244,1714,4,9,228.0,232.34,69019.26,90.0,0,Overstock
2245,1297,1,5,446.0,473.07,258623.05,184.0,0,Overstock
2246,704,2,2,244.0,151.47,43217.4,126.0,0,Healthy
2247,1703,5,8,123.0,202.45,77497.67,79.0,0,Overstock
2248,1472,2,7,543.0,561.77,154431.31,203.0,0,Overstock
2249,212,2,2,179.0,178.94,53776.91,72.0,0,Overstock
2250,2167,1,9,163.0,92.32,48461.62,87.0,0,Healthy
2251,541,3,2,206.0,126.84,64256.15,77.0,0,Healthy
2252,939,1,6,221.0,138.59,69565.89,87.0,0,Healthy
2253,1037,3,5,106.0,130.34,69369.6,81.0,0,Healthy
2254,1706,1,8,166.0,347.34,183992.29,101.0,0,Overstock
2255,1220,4,6,192.0,227.82,74097.8,135.0,0,Healthy
2256,868,4,6,297.0,191.76,56459.04,104.0,0,Healthy
2257,1089,5,4,199.0,149.69,59643.66,85.0,0,Healthy
2258,645,5,3,123.0,117.48,47612.81,83.0,0,Healthy
2259,904,1,6,166.0,263.5,141601.28,135.0,0,Healthy
2260,1409,3,4,81.0,121.97,65954.24,53.0,0,Overstock
2261,2150,2,9,353.0,246.28,72053.96,199.0,0,Healthy
2262,1073,1,4,289.0,269.29,144411.06,149.0,0,Healthy
2263,1019,2,6,399.0,282.51,83824.45,140.0,0,Healthy
2264,1871,3,9,227.0,162.79,86871.56,113.0,0,Healthy
2265,1163,1,6,220.0,376.71,194803.52,172.0,0,Healthy
2266,891,3,4,122.0,194.36,102249.4,90.0,0,Healthy
2267,542,3,3,256.0,120.25,66262.11,103.0,0,Healthy
2268,1595,5,8,119.0,41.55,15751.27,41.0,0,Healthy
2269,507,5,2,129.0,130.05,52769.02,69.0,0,Healthy
2270,1136,2,6,408.0,527.13,158664.01,200.0,0,Overstock
2271,865,2,6,213.0,288.15,80896.17,171.0,0,Healthy
2272,648,1,2,279.0,34.78,17990.83,113.0,1,Below Safety
2273,1822,4,8,89.0,162.73,48403.65,72.0,0,Healthy
2274,1385,2,5,240.0,287.55,86555.02,173.0,0,Healthy
2275,1452,4,4,354.0,77.22,24789.01,134.0,1,Below Safety
2276,1649,1,7,404.0,437.93,220312.75,169.0,0,Overstock
2277,870,5,6,89.0,107.35,41793.2,69.0,0,Healthy
2278,2132,2,8,391.0,57.84,17069.69,141.0,1,Below Safety
2279,1577,1,7,470.0,514.02,264191.08,162.0,0,Overstock
2280,1575,1,8,313.0,106.37,57676.82,127.0,1,Below Safety
2281,1786,1,7,301.0,83.53,41829.26,169.0,1,Below Safety
2282,1698,1,7,349.0,446.96,243270.75,145.0,0,Overstock
2283,306,1,2,312.0,113.75,62332.98,137.0,1,Below Safety
2284,988,3,4,155.0,35.24,18707.43,79.0,1,Below Safety
2285,491,1,1,214.0,64.17,35419.01,79.0,1,Below Safety
2286,554,3,3,135.0,91.01,45047.42,61.0,0,Healthy
2287,760,2,6,140.0,111.32,32938.72,114.0,1,Below Safety
2288,2156,2,9,142.0,108.98,31640.61,66.0,0,Healthy
2289,688,2,1,365.0,373.15,108690.66,163.0,0,Healthy
2290,272,4,3,249.0,64.59,18804.45,90.0,1,Below Safety
2291,977,5,6,129.0,96.86,39190.28,84.0,0,Healthy
2292,1886,4,7,160.0,108.92,34180.41,110.0,1,Below Safety
2293,1959,4,9,277.0,202.84,59659.88,118.0,0,Healthy
2294,1343,2,5,296.0,0,0.0,136.0,1,Out of Stock
2295,1385,3,6,182.0,55.82,29163.5,69.0,1,Below Safety
2296,581,2,1,442.0,254.23,73112.17,167.0,0,Healthy
2297,890,2,4,367.0,140.21,40612.64,134.0,0,Healthy
2298,311,3,1,107.0,58.09,31510.94,45.0,0,Healthy
2299,1802,1,7,286.0,253.21,136025.75,139.0,0,Healthy
2300,72,4,2,151.0,136.38,43056.01,114.0,0,Healthy
2301,1429,5,4,156.0,117.05,46822.69,58.0,0,Healthy
2302,1053,3,5,67.0,117.42,58157.28,52.0,0,Healthy
2303,1261,5,5,144.0,64.18,24245.21,64.0,0,Healthy
2304,412,4,3,102.0,39.61,12210.99,61.0,1,Below Safety
2305,963,1,4,339.0,68.74,34218.33,130.0,1,Below Safety
2306,1169,1,5,254.0,166.88,92341.12,158.0,0,Healthy
2307,217,4,2,156.0,162.16,47429.58,86.0,0,Healthy
2308,153,2,3,381.0,134.83,36815.1,188.0,1,Below Safety
2309,1391,1,4,273.0,201.87,109750.35,157.0,0,Healthy
2310,2013,1,9,355.0,402.85,216280.98,197.0,0,Healthy
2311,1454,4,6,242.0,164.96,50885.52,86.0,0,Healthy
2312,1490,2,7,201.0,215.5,60027.23,131.0,0,Healthy
2313,735,2,6,307.0,301.52,84720.79,176.0,0,Healthy
2314,799,3,6,177.0,38.42,20593.72,69.0,1,Below Safety
2315,1082,3,4,47.0,93.02,50033.93,37.0,0,Overstock
2316,1708,2,7,364.0,220.04,65672.97,175.0,0,Healthy
2317,2159,1,9,157.0,194.37,105903.7,91.0,0,Healthy
2318,212,4,2,374.0,207.04,65824.54,129.0,0,Healthy
2319,1545,1,9,304.0,135.43,70501.36,132.0,0,Healthy
2320,591,1,3,225.0,374.93,195611.21,152.0,0,Overstock
2321,206,4,1,395.0,398.15,117850.7,152.0,0,Overstock
2322,1270,2,6,254.0,332.75,91268.79,107.0,0,Overstock
2323,1374,3,6,110.0,68.35,37774.35,50.0,0,Healthy
2324,710,5,3,86.0,98.99,38871.73,43.0,0,Overstock
2325,2178,2,9,153.0,223.07,66282.86,101.0,0,Healthy
2326,1752,3,9,178.0,165.29,84295.37,63.0,0,Overstock
2327,1132,1,5,270.0,251.2,136558.15,134.0,0,Healthy
2328,719,1,1,520.0,84.32,42241.09,190.0,1,Below Safety
2329,1918,1,9,432.0,117.52,64248.12,215.0,1,Below Safety
2330,1203,2,6,360.0,205.31,58322.55,132.0,0,Healthy
2331,57,3,1,176.0,92.09,48920.78,90.0,0,Healthy
2332,1925,2,8,233.0,129.46,37263.32,81.0,0,Healthy
2333,74,1,2,99.0,114.1,57115.4,55.0,0,Healthy
2334,728,2,1,530.0,508.94,151700.46,185.0,0,Overstock
2335,547,1,3,434.0,83.03,46088.4,165.0,1,Below Safety
2336,1154,1,5,366.0,393.39,201745.24,207.0,0,Healthy
2337,997,1,6,419.0,2.9,1602.73,145.0,1,Below Safety
2338,1037,1,4,307.0,202.17,105908.17,139.0,0,Healthy
2339,693,3,3,191.0,84.05,43047.6,68.0,0,Healthy
2340,1289,4,5,230.0,343.13,105396.6,112.0,0,Overstock
2341,311,2,2,289.0,195.13,54412.78,138.0,0,Healthy
2342,2031,5,8,138.0,138.61,50782.84,63.0,0,Healthy
2343,296,1,2,335.0,147.95,75078.13,163.0,1,Below Safety
2344,1007,4,6,257.0,126.36,40385.38,99.0,0,Healthy
2345,968,5,4,107.0,113.15,42215.81,61.0,0,Healthy
2346,1709,1,8,300.0,152.14,79390.36,117.0,0,Healthy
2347,66,1,2,205.0,99.33,51558.27,142.0,1,Below Safety
2348,1390,4,4,144.0,174.98,51792.75,116.0,0,Healthy
2349,305,1,1,225.0,248.68,129579.14,117.0,0,Healthy
2350,807,1,5,175.0,163.26,88367.56,131.0,0,Healthy
2351,965,5,6,150.0,8.83,3395.72,61.0,1,Below Safety
2352,2125,4,8,157.0,0,0.0,113.0,1,Out of Stock
2353,1840,5,8,143.0,148.38,57154.27,91.0,0,Healthy
2354,1928,4,9,335.0,246.58,80345.93,166.0,0,Healthy
2355,1531,4,7,128.0,96.63,30969.57,96.0,0,Healthy
2356,1629,4,9,147.0,153.21,45338.31,78.0,0,Healthy
2357,1499,2,8,298.0,300.48,85087.63,111.0,0,Overstock
2358,860,4,4,308.0,95.5,28880.6,112.0,1,Below Safety
2359,267,4,3,186.0,116.28,37338.23,85.0,0,Healthy
2360,1027,1,4,354.0,132.82,66228.21,162.0,1,Below Safety
2361,756,1,6,284.0,129.05,67055.34,116.0,0,Healthy
2362,904,5,5,96.0,84.94,30784.46,71.0,0,Healthy
2363,1097,4,4,62.0,102.14,32630.37,47.0,0,Healthy
2364,1046,3,5,235.0,132.48,73282.11,83.0,0,Healthy
2365,1666,1,7,229.0,155.32,83762.47,143.0,0,Healthy
2366,1552,1,7,257.0,230.24,127686.42,111.0,0,Healthy
2367,941,5,6,197.0,229.02,90721.57,83.0,0,Overstock
2368,1074,3,4,89.0,110.08,55607.22,59.0,0,Healthy
2369,2084,4,8,221.0,166.08,53301.68,91.0,0,Healthy
2370,1573,4,8,173.0,26.63,8620.2,93.0,1,Below Safety
2371,1033,3,4,143.0,180.29,92814.24,98.0,0,Healthy
2372,1281,4,6,135.0,171.96,51022.88,84.0,0,Healthy
2373,763,2,4,171.0,290.13,88244.99,87.0,0,Overstock
2374,1416,5,6,272.0,202.72,74193.78,95.0,0,Healthy
2375,924,4,4,318.0,316.42,96774.68,125.0,0,Overstock
2376,1859,2,8,402.0,378.12,105463.9,171.0,0,Healthy
2377,493,4,2,101.0,140.44,45633.03,78.0,0,Healthy
2378,252,1,1,163.0,292.61,154306.44,115.0,0,Overstock
2379,173,1,2,231.0,242.58,127250.49,93.0,0,Overstock
2380,179,5,3,142.0,103.84,38160.14,52.0,0,Healthy
2381,839,4,4,158.0,114.42,35479.73,66.0,0,Healthy
2382,233,2,2,197.0,211.54,62248.25,105.0,0,Healthy
2383,1783,1,8,375.0,296.47,148039.04,201.0,0,Healthy
2384,1427,2,6,284.0,151.06,42146.98,101.0,0,Healthy
2385,472,1,3,196.0,374.81,186759.17,156.0,0,Overstock
2386,1045,4,6,156.0,126.73,36973.57,97.0,0,Healthy
2387,1915,1,7,175.0,131.61,69117.94,81.0,0,Healthy
2388,860,4,5,240.0,150.99,45789.79,134.0,0,Healthy
2389,1057,4,5,143.0,108.66,34314.01,79.0,0,Healthy
2390,242,2,2,291.0,353.8,101052.58,206.0,0,Healthy
2391,720,4,2,192.0,220.86,66852.39,102.0,0,Healthy
2392,1703,5,7,61.0,94.01,36955.4,48.0,0,Healthy
2393,1648,1,8,498.0,554.66,293262.97,219.0,0,Overstock
2394,1303,4,4,169.0,159.53,46811.24,91.0,0,Healthy
2395,1465,2,9,261.0,191.63,54814.96,98.0,0,Healthy
2396,278,5,2,154.0,120.84,44839.61,87.0,0,Healthy
2397,1219,2,6,185.0,86.52,23871.06,115.0,1,Below Safety
2398,1454,3,4,177.0,138.77,69445.89,84.0,0,Healthy
2399,489,1,3,330.0,83.07,42585.64,157.0,1,Below Safety
2400,605,4,2,349.0,190.08,57210.05,136.0,0,Healthy
