fact_transport_id,sk_date,sk_route,sk_vehicle,sk_driver,sk_carrier,sk_transport_mode,distance_km,duration_hours,transport_cost_amount,transport_cost_per_km,fill_rate,fill_rate_band,co2_kg
1587,735,7,6,26,9,1,394.06,4.04,987.1,2.5049,0.621,Low,314.71
1588,1735,12,10,38,11,2,862.03,11.37,1184.48,1.3741,0.719,Medium,206.43
1589,1620,9,9,42,13,1,616.1,8.61,1053.43,1.7098,0.768,Medium,474.94
1590,1855,12,9,42,14,1,862.03,9.35,1827.91,2.1205,0.681,Medium,613.01
1591,700,3,1,14,3,1,1000.99,8.55,2299.75,2.2975,0.799,Medium,855.84
1592,197,4,2,1,5,2,805.11,9.8,952.89,1.1836,0.81,Medium,215.54
1593,1997,10,11,52,13,1,349.86,4.46,593.56,1.6966,0.796,Medium,189.92
1594,1436,8,6,36,9,1,190.14,2.08,493.07,2.5932,0.794,Medium,136.67
1595,1343,7,5,27,10,1,394.06,4.69,1129.0,2.865,0.667,Low,313.1
1596,1733,10,9,46,13,1,349.86,3.76,688.01,1.9665,0.886,High,250.93
1597,1428,8,5,25,7,1,190.14,2.25,366.37,1.9268,0.749,Medium,144.99
1598,787,7,5,29,8,1,394.06,3.34,888.25,2.2541,0.607,Low,310.12
1599,826,7,6,34,10,1,394.06,3.93,1045.6,2.6534,0.768,Medium,301.94
1600,1784,10,10,42,11,1,349.86,5.39,827.44,2.3651,0.673,Low,256.5
1601,1147,7,5,30,8,1,394.06,4.05,939.94,2.3853,0.75,Medium,330.37
1602,118,1,4,17,4,1,465.31,7.23,718.58,1.5443,0.641,Low,137.54
1603,1641,9,9,48,11,1,616.1,5.85,1160.05,1.8829,0.835,Medium,442.65
1604,94,2,3,16,3,1,313.63,4.38,706.42,2.2524,0.657,Low,200.46
1605,1190,8,5,31,10,1,190.14,1.86,610.86,3.2127,0.933,High,136.12
1606,1103,5,7,35,6,1,288.95,3.03,778.79,2.6952,0.73,Medium,173.53
1607,554,2,1,16,2,1,313.63,3.65,915.71,2.9197,0.847,Medium,259.62
1608,236,1,2,11,5,1,465.31,10.38,892.71,1.9185,0.626,Low,391.17
1609,474,2,1,3,1,1,313.63,4.09,783.75,2.499,0.707,Medium,261.54
1610,1912,12,11,42,15,2,862.03,7.6,831.76,0.9649,0.814,Medium,158.97
1611,1331,5,8,22,7,1,288.95,3.24,622.46,2.1542,0.634,Low,100.9
1612,994,8,5,34,8,1,190.14,1.57,440.63,2.3174,0.844,Medium,151.77
1613,59,4,3,14,2,1,805.11,9.76,1793.44,2.2276,0.623,Low,490.96
1614,11,4,2,2,4,1,805.11,12.45,1546.37,1.9207,0.617,Low,588.8
1615,264,2,2,8,3,1,313.63,7.12,865.45,2.7595,0.954,High,221.34
1616,973,6,6,29,6,1,776.28,10.9,1615.3,2.0808,0.723,Medium,624.47
1617,1121,8,5,20,7,1,190.14,1.7,541.15,2.8461,0.818,Medium,143.93
1618,407,4,1,10,3,1,805.11,6.48,1967.49,2.4438,0.836,Medium,683.13
1619,1558,11,10,50,15,1,654.72,10.15,1105.23,1.6881,0.897,High,481.69
1620,1875,12,12,48,11,1,862.03,11.97,1347.31,1.563,0.551,Low,255.24
1621,1212,6,6,26,10,1,776.28,6.97,1867.86,2.4062,0.822,Medium,597.09
1622,1079,7,7,32,10,1,394.06,3.57,1067.3,2.7085,0.683,Medium,230.05
1623,327,3,3,12,3,2,1000.99,11.65,1384.59,1.3832,0.853,Medium,198.06
1624,1617,11,9,37,15,1,654.72,8.42,1096.55,1.6748,0.805,Medium,567.15
1625,976,7,5,26,6,1,394.06,5.56,871.6,2.2118,0.813,Medium,337.81
1626,522,1,2,14,2,1,465.31,4.37,1215.81,2.6129,0.561,Low,388.9
1627,1839,10,11,54,11,1,349.86,6.41,785.13,2.2441,0.596,Low,207.37
1628,1193,5,6,31,8,1,288.95,2.93,603.15,2.0874,0.775,Medium,198.18
1629,1254,7,6,33,9,1,394.06,3.65,1106.92,2.809,0.641,Low,279.29
1630,1430,6,6,28,10,1,776.28,7.12,1959.87,2.5247,0.718,Medium,558.07
1631,1351,7,6,35,7,1,394.06,3.43,904.23,2.2947,0.697,Medium,307.08
1632,64,1,2,4,1,1,465.31,4.17,987.21,2.1216,0.799,Medium,332.77
1633,532,4,1,16,1,1,805.11,9.48,1746.7,2.1695,0.738,Medium,686.53
1634,1081,8,7,19,9,1,190.14,1.62,449.41,2.3636,0.573,Low,109.82
1635,615,4,2,6,4,1,805.11,7.08,1537.67,1.9099,0.757,Medium,638.4
1636,1242,5,6,22,6,1,288.95,2.8,648.8,2.2454,0.841,Medium,224.69
1637,1095,7,6,21,6,1,394.06,3.06,853.53,2.166,0.647,Low,303.31
1638,2093,9,10,40,14,1,616.1,7.24,1277.6,2.0737,0.78,Medium,458.49
1639,277,4,4,2,4,1,805.11,7.15,1176.24,1.461,0.802,Medium,264.84
1640,1100,6,7,32,10,2,776.28,6.69,1199.17,1.5448,0.667,Low,154.04
1641,2190,10,10,47,11,1,349.86,4.37,811.71,2.3201,0.739,Medium,248.5
1642,573,2,3,14,4,1,313.63,5.28,625.84,1.9955,0.952,High,207.27
1643,1916,12,10,47,11,3,862.03,14.55,909.92,1.0556,0.436,Low,117.66
1644,1142,7,6,32,10,1,394.06,3.65,1013.05,2.5708,0.56,Low,288.63
1645,210,1,3,16,3,1,465.31,5.64,1093.98,2.3511,0.825,Medium,281.98
1646,1936,11,11,46,11,1,654.72,5.63,1161.48,1.774,0.676,Low,361.42
1647,459,3,2,3,1,1,1000.99,8.26,1897.74,1.8959,0.706,Medium,742.24
1648,813,8,6,28,9,1,190.14,2.54,633.24,3.3304,0.866,High,155.6
1649,1321,6,6,26,10,1,776.28,6.53,1921.9,2.4758,0.624,Low,541.65
1650,1750,11,9,41,13,1,654.72,8.69,1146.15,1.7506,0.711,Medium,507.75
1651,505,1,2,3,3,1,465.31,4.26,1080.59,2.3223,0.773,Medium,346.39
1652,1280,7,6,34,6,1,394.06,4.25,876.25,2.2236,0.731,Medium,303.57
1653,616,1,2,12,4,1,465.31,8.11,983.65,2.114,0.568,Low,350.46
1654,223,4,2,6,3,1,805.11,8.39,1757.89,2.1834,0.859,Medium,635.69
1655,301,4,1,17,3,2,805.11,6.53,1216.87,1.5114,0.54,Low,188.73
1656,188,4,4,13,4,1,805.11,9.23,1268.62,1.5757,0.926,High,281.29
1657,4,1,2,13,5,1,465.31,4.41,812.78,1.7467,0.487,Low,381.32
1658,82,2,3,1,3,1,313.63,3.5,806.15,2.5704,0.69,Medium,200.75
1659,131,1,1,9,1,1,465.31,5.12,1018.54,2.1889,0.865,High,358.86
1660,481,2,3,13,3,1,313.63,5.04,658.26,2.0988,0.703,Medium,168.06
1661,813,6,5,22,6,1,776.28,8.41,1594.81,2.0544,0.99,High,613.09
1662,1860,11,9,41,12,1,654.72,13.26,1143.04,1.7458,0.836,Medium,555.19
1663,1994,9,9,40,14,1,616.1,9.76,1330.81,2.1601,0.808,Medium,471.24
1664,366,1,1,17,5,1,465.31,4.28,977.64,2.1011,0.444,Low,393.39
1665,1470,11,10,46,14,1,654.72,9.91,1484.91,2.268,0.799,Medium,542.2
1666,1787,12,10,42,11,1,862.03,13.2,1690.1,1.9606,0.924,High,654.88
1667,1087,8,6,25,6,1,190.14,2.13,555.86,2.9234,0.802,Medium,156.87
1668,98,1,1,7,5,1,465.31,5.42,784.23,1.6854,0.708,Medium,373.61
1669,754,5,6,24,7,1,288.95,2.21,527.95,1.8271,0.74,Medium,199.77
1670,523,1,2,16,1,1,465.31,5.95,927.35,1.993,0.848,Medium,323.85
1671,1429,6,8,22,6,2,776.28,5.86,897.14,1.1557,0.811,Medium,75.85
1672,797,6,6,28,6,1,776.28,6.48,1580.35,2.0358,0.909,High,639.12
1673,443,4,3,6,5,1,805.11,8.97,1176.55,1.4614,0.926,High,451.47
1674,1308,8,7,33,10,1,190.14,1.8,625.25,3.2884,0.738,Medium,112.6
1675,1020,7,5,28,9,1,394.06,3.95,1126.71,2.8592,0.654,Low,336.81
1676,765,8,5,25,6,1,190.14,2.71,543.98,2.8609,0.831,Medium,134.77
1677,1519,10,9,51,13,1,349.86,5.63,628.49,1.7964,0.911,High,249.37
1678,844,7,5,34,6,1,394.06,3.06,838.01,2.1266,0.738,Medium,300.75
1679,1831,12,11,46,14,2,862.03,15.28,1123.31,1.3031,0.781,Medium,164.37
1680,1105,8,6,20,10,1,190.14,2.59,633.98,3.3343,0.638,Low,142.64
1681,462,4,1,17,5,1,805.11,8.57,1335.85,1.6592,0.743,Medium,625.52
1682,389,4,1,2,4,1,805.11,11.77,1426.95,1.7724,0.699,Medium,604.35
1683,2036,11,10,51,12,1,654.72,6.94,1046.16,1.5979,0.723,Medium,542.31
1684,1447,5,5,33,9,1,288.95,2.35,868.65,3.0062,0.617,Low,246.13
1685,868,6,5,20,7,1,776.28,6.71,1504.71,1.9384,0.928,High,631.41
1686,629,4,3,13,5,1,805.11,7.61,1290.76,1.6032,0.764,Medium,476.07
1687,1212,7,6,33,7,1,394.06,4.3,777.95,1.9742,0.765,Medium,279.34
1688,1530,10,9,43,11,1,349.86,6.93,694.39,1.9848,0.657,Low,279.55
1689,1352,5,6,28,7,1,288.95,2.26,567.54,1.9641,0.808,Medium,197.34
1690,2005,10,11,51,14,1,349.86,6.92,775.36,2.2162,0.696,Medium,208.56
1691,449,2,1,14,5,1,313.63,3.85,590.42,1.8825,0.594,Low,239.47
1692,624,1,2,12,5,1,465.31,5.39,777.63,1.6712,0.496,Low,367.59
1693,1823,10,10,47,15,1,349.86,4.46,668.3,1.9102,0.666,Low,255.1
1694,1429,5,5,32,9,1,288.95,2.33,844.65,2.9232,0.73,Medium,214.71
1695,818,8,7,31,7,1,190.14,2.37,551.99,2.9031,0.834,Medium,122.42
1696,737,8,7,34,10,1,190.14,2.08,479.05,2.5195,0.58,Low,104.33
1697,581,2,4,15,1,1,313.63,3.15,706.41,2.2524,0.607,Low,100.29
1698,867,7,7,35,7,1,394.06,4.47,839.31,2.1299,0.668,Low,231.69
1699,1306,7,5,24,9,1,394.06,4.07,973.66,2.4708,0.855,Medium,293.7
1700,475,4,3,1,5,1,805.11,11.09,1205.37,1.4971,0.828,Medium,456.72
1701,882,8,7,30,10,1,190.14,2.08,520.68,2.7384,0.74,Medium,102.75
1702,1322,8,6,34,6,1,190.14,2.96,422.28,2.2209,0.891,High,137.54
1703,2188,9,10,43,14,1,616.1,7.39,1325.65,2.1517,0.622,Low,478.55
1704,1833,12,11,43,11,1,862.03,20.98,1492.45,1.7313,0.861,High,497.43
1705,1670,12,11,44,14,3,862.03,10.25,984.67,1.1423,0.884,High,91.43
1706,1831,10,10,49,14,1,349.86,4.48,746.61,2.134,0.855,Medium,261.47
1707,794,8,5,35,9,1,190.14,2.73,682.79,3.591,0.509,Low,163.47
1708,162,2,2,12,1,1,313.63,3.65,718.94,2.2923,0.745,Medium,236.68
1709,960,6,5,22,7,1,776.28,7.41,1569.85,2.0223,0.629,Low,632.89
1710,645,3,2,4,1,2,1000.99,8.35,1273.14,1.2719,0.602,Low,227.84
1711,1510,11,10,52,13,1,654.72,7.65,1184.61,1.8093,0.58,Low,543.18
1712,1419,6,6,36,7,1,776.28,7.11,1494.79,1.9256,0.793,Medium,565.25
1713,297,4,3,1,2,1,805.11,10.84,1681.73,2.0888,0.574,Low,506.35
1714,1301,5,5,28,9,1,288.95,2.71,813.26,2.8145,0.906,High,237.1
1715,104,4,1,18,1,1,805.11,9.09,1705.4,2.1182,0.799,Medium,649.39
1716,1784,12,11,39,14,1,862.03,11.0,1730.24,2.0072,0.568,Low,561.03
1717,1831,12,10,52,15,1,862.03,8.45,1415.57,1.6421,0.811,Medium,654.46
1718,1188,5,5,30,8,1,288.95,3.95,690.23,2.3888,0.738,Medium,238.5
1719,1144,7,5,29,8,1,394.06,4.19,845.63,2.1459,0.884,High,287.65
1720,483,4,1,14,1,1,805.11,6.63,1595.48,1.9817,0.615,Low,648.83
1721,146,4,2,14,4,1,805.11,8.75,1412.28,1.7541,0.859,Medium,624.15
1722,1473,9,12,46,15,1,616.1,7.92,901.54,1.4633,0.629,Low,219.99
1723,1121,8,6,22,7,1,190.14,2.33,464.0,2.4403,0.705,Medium,157.71
1724,1363,7,5,21,9,1,394.06,4.06,950.81,2.4129,0.668,Low,299.35
1725,208,3,1,11,4,2,1000.99,8.48,1203.56,1.2024,0.462,Low,238.23
1726,2118,10,12,42,15,1,349.86,4.46,639.56,1.828,0.696,Medium,121.07
1727,1725,12,10,37,13,2,862.03,8.59,794.45,0.9216,0.911,High,209.31
1728,1437,6,6,28,7,1,776.28,6.32,1533.31,1.9752,0.889,High,623.04
1729,84,1,1,8,5,1,465.31,4.74,882.68,1.897,0.695,Medium,389.77
1730,681,2,2,11,1,1,313.63,4.73,631.77,2.0144,0.672,Low,261.47
1731,1791,9,10,51,11,1,616.1,11.47,1197.37,1.9435,0.954,High,476.84
1732,1595,10,9,41,13,1,349.86,3.45,723.58,2.0682,0.726,Medium,289.08
1733,1225,7,5,32,9,1,394.06,3.73,1093.31,2.7745,0.707,Medium,333.7
1734,725,3,4,4,1,1,1000.99,9.18,1681.9,1.6802,0.748,Medium,308.64
1735,1206,5,7,24,6,1,288.95,2.9,609.89,2.1107,0.837,Medium,185.86
1736,450,4,2,16,4,2,805.11,8.05,898.67,1.1162,0.683,Medium,178.0
1737,1079,8,5,36,9,1,190.14,2.11,679.29,3.5726,0.797,Medium,165.18
1738,332,1,2,4,3,1,465.31,6.24,1165.98,2.5058,0.705,Medium,357.61
1739,1533,10,9,47,11,1,349.86,4.09,851.93,2.4351,0.836,Medium,270.1
1740,1091,7,7,35,8,1,394.06,3.71,804.92,2.0426,0.806,Medium,227.96
1741,1557,12,10,54,14,1,862.03,13.5,1869.92,2.1692,0.894,High,707.89
1742,1536,12,11,49,12,3,862.03,9.17,726.94,0.8433,0.674,Low,95.51
1743,447,4,2,6,5,1,805.11,7.71,1274.12,1.5825,0.62,Low,610.53
1744,1572,10,9,49,15,1,349.86,4.57,732.85,2.0947,0.704,Medium,286.26
1745,1959,12,9,43,15,1,862.03,7.23,1606.23,1.8633,0.651,Low,715.36
1746,2067,12,10,49,12,1,862.03,12.44,1296.43,1.5039,0.655,Low,651.08
1747,801,8,6,36,7,1,190.14,1.95,407.36,2.1424,0.592,Low,133.29
1748,1950,11,10,49,14,1,654.72,9.31,1336.69,2.0416,0.678,Low,544.5
1749,615,4,2,3,3,1,805.11,8.8,1869.04,2.3215,0.735,Medium,612.64
1750,2151,12,12,47,15,1,862.03,13.98,1242.3,1.4411,0.855,Medium,278.73
1751,2074,10,9,37,14,1,349.86,3.49,855.28,2.4446,0.706,Medium,255.39
1752,955,8,5,30,9,1,190.14,2.1,513.83,2.7024,0.908,High,136.14
1753,1916,12,10,37,15,2,862.03,12.59,861.77,0.9997,0.682,Medium,193.94
1754,1536,12,11,43,11,1,862.03,11.46,1674.48,1.9425,0.83,Medium,570.19
1755,1124,6,5,28,8,1,776.28,6.38,1462.63,1.8842,0.921,High,549.04
1756,1422,7,5,27,9,1,394.06,6.12,1125.19,2.8554,0.835,Medium,308.09
1757,1366,8,8,28,9,1,190.14,2.0,493.13,2.5935,0.895,High,60.01
1758,1705,9,9,49,13,1,616.1,11.22,1110.29,1.8021,0.837,Medium,512.87
1759,1190,8,6,30,7,1,190.14,2.02,428.75,2.2549,0.96,High,135.01
1760,1197,7,5,22,9,1,394.06,3.69,1012.62,2.5697,0.653,Low,300.75
1761,723,1,1,13,3,1,465.31,6.83,1109.68,2.3848,0.973,High,373.32
1762,1972,9,10,47,13,1,616.1,5.52,1169.7,1.8986,0.979,High,497.46
1763,1174,7,7,36,7,1,394.06,4.35,791.8,2.0093,0.784,Medium,244.89
1764,1572,10,9,49,11,1,349.86,5.0,740.45,2.1164,0.742,Medium,255.45
1765,1697,11,10,38,12,1,654.72,11.25,1129.22,1.7247,0.659,Low,479.95
1766,105,4,2,14,3,1,805.11,6.62,1842.18,2.2881,0.744,Medium,671.85
1767,36,4,4,13,1,2,805.11,8.02,901.63,1.1199,0.757,Medium,86.9
1768,2001,10,9,50,13,1,349.86,4.47,626.93,1.7919,0.759,Medium,274.61
1769,776,6,5,23,9,2,776.28,10.43,1210.1,1.5588,0.703,Medium,180.13
1770,278,2,1,13,5,1,313.63,4.77,665.41,2.1216,0.813,Medium,246.5
1771,557,1,1,17,4,1,465.31,3.97,895.08,1.9236,0.897,High,399.93
1772,1288,6,5,22,7,1,776.28,6.95,1566.64,2.0181,0.699,Medium,599.25
1773,277,4,4,8,1,1,805.11,9.43,1412.42,1.7543,0.705,Medium,279.87
1774,1697,11,12,51,15,1,654.72,8.21,999.36,1.5264,0.518,Low,215.71
1775,1000,7,7,33,10,1,394.06,3.77,951.28,2.414,0.556,Low,229.05
1776,1414,6,7,26,6,1,776.28,6.73,1665.39,2.1453,0.545,Low,496.43
1777,1335,5,8,35,6,1,288.95,2.45,513.59,1.7774,0.734,Medium,89.26
1778,1681,12,11,43,13,1,862.03,8.97,1308.97,1.5185,0.693,Medium,563.61
1779,1841,9,12,43,13,1,616.1,5.74,880.75,1.4296,0.683,Medium,202.07
1780,812,7,5,23,6,1,394.06,3.9,873.1,2.2157,0.808,Medium,324.01
1781,1019,8,6,33,10,1,190.14,2.07,486.56,2.559,0.881,High,140.21
1782,1964,11,12,39,12,1,654.72,9.41,811.07,1.2388,0.737,Medium,216.4
1783,1430,8,5,29,6,1,190.14,1.88,540.86,2.8445,0.771,Medium,149.61
1784,1490,12,12,45,12,2,862.03,12.25,732.2,0.8494,0.662,Low,87.65
1785,1208,6,6,27,9,1,776.28,6.99,1911.38,2.4622,0.841,Medium,556.43
1786,847,8,6,36,8,1,190.14,1.95,561.49,2.953,0.802,Medium,134.93
1787,35,2,1,2,1,1,313.63,4.13,772.47,2.463,0.494,Low,225.75
1788,863,7,5,27,7,1,394.06,3.67,849.72,2.1563,0.664,Low,314.48
1789,1046,6,5,23,8,1,776.28,5.9,1455.82,1.8754,0.824,Medium,630.04
1790,1347,7,6,27,8,1,394.06,4.94,844.68,2.1435,0.871,High,274.08
1791,1630,10,9,37,14,1,349.86,3.39,927.97,2.6524,0.854,Medium,285.73
1792,522,2,1,14,4,1,313.63,4.34,796.38,2.5392,0.896,High,267.72
1793,682,1,2,18,1,1,465.31,6.46,983.27,2.1132,0.503,Low,351.41
1794,1645,11,12,43,15,1,654.72,8.12,905.35,1.3828,0.778,Medium,200.82
1795,1184,7,8,29,10,4,394.06,4.08,2321.14,5.8903,0.507,Low,363.64
1796,194,4,1,18,1,1,805.11,9.02,1601.85,1.9896,0.523,Low,701.66
1797,1014,8,5,30,10,1,190.14,1.84,508.12,2.6723,0.832,Medium,165.9
1798,1039,6,6,21,9,1,776.28,13.07,1877.57,2.4187,0.809,Medium,543.21
1799,156,1,3,2,2,1,465.31,4.24,979.58,2.1052,0.832,Medium,255.68
1800,1553,9,10,40,14,1,616.1,8.14,1428.81,2.3191,0.818,Medium,469.26
1801,1639,12,9,43,11,2,862.03,9.17,1072.99,1.2447,0.534,Low,221.82
1802,1037,5,5,34,6,1,288.95,2.26,628.99,2.1768,0.805,Medium,210.59
1803,1431,5,7,36,7,1,288.95,2.28,517.89,1.7923,0.847,Medium,164.92
1804,815,6,5,34,8,1,776.28,10.86,1454.76,1.874,0.894,High,580.72
1805,1858,12,9,39,13,1,862.03,15.98,1562.93,1.8131,0.84,Medium,738.91
1806,2167,9,10,51,13,1,616.1,7.49,979.15,1.5893,0.853,Medium,441.99
1807,1638,11,9,39,12,1,654.72,9.75,1158.38,1.7693,0.856,Medium,566.94
1808,5,4,4,14,4,2,805.11,7.35,809.02,1.0049,0.633,Low,88.23
1809,2152,10,9,38,13,1,349.86,4.58,646.17,1.8469,0.841,Medium,305.32
1810,722,2,2,10,4,1,313.63,4.12,769.4,2.4532,0.608,Low,252.2
1811,431,3,2,15,2,1,1000.99,11.63,2364.76,2.3624,0.77,Medium,763.2
1812,879,8,5,30,10,1,190.14,1.97,476.84,2.5078,0.737,Medium,160.09
1813,506,1,2,14,4,1,465.31,4.32,1043.98,2.2436,0.912,High,381.24
1814,1902,9,9,52,11,1,616.1,10.32,1367.84,2.2202,0.665,Low,515.38
1815,1180,6,5,29,7,2,776.28,6.97,1015.46,1.3081,0.727,Medium,203.25
1816,1410,8,6,20,7,1,190.14,1.54,479.69,2.5228,0.629,Low,152.46
1817,1021,7,6,36,8,1,394.06,4.22,755.03,1.916,0.856,Medium,283.32
1818,962,7,6,36,6,1,394.06,4.68,980.03,2.487,0.898,High,273.66
1819,200,1,1,7,4,1,465.31,8.21,991.48,2.1308,0.861,High,395.42
1820,1385,5,7,30,7,1,288.95,2.73,660.55,2.286,0.774,Medium,188.87
1821,1007,5,7,35,7,1,288.95,2.47,634.21,2.1949,0.633,Low,165.21
1822,1426,7,5,21,6,1,394.06,3.41,912.6,2.3159,0.632,Low,305.84
1823,1266,6,7,25,10,1,776.28,6.27,1819.89,2.3444,0.585,Low,438.08
1824,1133,8,5,24,7,1,190.14,2.3,549.18,2.8883,0.78,Medium,163.34
1825,1218,7,6,19,8,1,394.06,4.79,788.14,2.0001,0.501,Low,297.5
1826,1719,10,10,46,14,1,349.86,5.94,761.33,2.1761,0.868,High,262.15
1827,230,1,3,17,5,1,465.31,4.63,710.7,1.5274,0.952,High,300.8
1828,1299,6,7,20,8,1,776.28,6.59,1346.54,1.7346,0.587,Low,417.44
1829,2146,11,10,41,11,1,654.72,11.37,1374.52,2.0994,0.828,Medium,491.12
1830,1319,8,6,34,7,1,190.14,2.0,376.2,1.9785,0.897,High,134.59
1831,1404,6,7,26,9,1,776.28,7.59,1839.06,2.3691,0.837,Medium,425.2
1832,1069,8,6,29,8,1,190.14,2.37,376.51,1.9802,0.952,High,143.83
1833,1829,10,10,53,11,1,349.86,5.71,756.42,2.1621,0.781,Medium,266.4
1834,2154,10,10,37,15,1,349.86,4.51,622.31,1.7787,0.814,Medium,247.55
1835,309,4,3,1,2,1,805.11,10.9,1709.94,2.1239,0.752,Medium,432.04
1836,890,5,5,27,7,1,288.95,2.69,551.68,1.9093,0.674,Low,221.76
1837,597,4,2,4,1,1,805.11,14.14,1632.22,2.0273,0.92,High,626.74
1838,1740,9,9,49,13,1,616.1,9.46,1066.89,1.7317,0.536,Low,497.11
1839,908,7,5,26,6,1,394.06,4.27,877.32,2.2264,0.722,Medium,285.17
1840,640,2,1,17,3,1,313.63,4.21,837.59,2.6706,0.736,Medium,248.82
1841,1305,7,5,19,9,1,394.06,5.27,1006.9,2.5552,0.877,High,331.9
1842,1228,8,5,21,8,1,190.14,2.04,388.58,2.0437,0.895,High,140.95
1843,191,1,3,17,1,1,465.31,4.95,959.33,2.0617,0.804,Medium,298.77
1844,2080,11,11,46,12,1,654.72,11.52,981.34,1.4989,0.987,High,419.26
1845,1150,7,7,34,9,1,394.06,3.37,1077.17,2.7335,0.727,Medium,231.0
1846,1609,11,10,54,15,1,654.72,9.79,1058.83,1.6172,0.916,High,497.8
1847,330,4,1,11,4,1,805.11,15.05,1436.15,1.7838,0.832,Medium,667.05
1848,2047,11,9,50,11,1,654.72,10.43,1390.11,2.1232,0.814,Medium,554.19
1849,1562,9,10,49,15,1,616.1,6.81,991.49,1.6093,0.871,High,442.75
1850,569,1,1,14,1,1,465.31,4.61,952.97,2.048,0.95,High,381.32
1851,2097,9,9,38,15,1,616.1,9.59,1079.74,1.7525,0.735,Medium,499.62
1852,1457,6,5,24,6,1,776.28,7.77,1664.62,2.1444,0.848,Medium,632.57
1853,4,1,2,5,4,1,465.31,3.87,930.38,1.9995,0.825,Medium,377.6
1854,517,1,3,1,5,1,465.31,6.46,870.12,1.87,0.652,Low,295.94
1855,399,3,3,7,4,1,1000.99,8.29,1678.22,1.6766,0.575,Low,565.59
1856,2003,9,9,53,11,1,616.1,11.06,1269.09,2.0599,0.568,Low,526.94
1857,335,1,1,13,4,1,465.31,3.98,1010.19,2.171,0.835,Medium,359.22
1858,1481,11,10,49,15,1,654.72,8.96,1130.24,1.7263,0.829,Medium,496.85
1859,1311,7,6,22,7,1,394.06,4.37,860.31,2.1832,0.831,Medium,281.19
1860,268,1,1,17,1,1,465.31,4.04,903.3,1.9413,0.798,Medium,345.29
1861,1164,7,5,34,6,1,394.06,3.97,857.02,2.1748,0.76,Medium,285.86
1862,554,1,2,14,4,1,465.31,4.3,1015.74,2.1829,0.891,High,366.8
1863,1613,10,9,52,14,1,349.86,5.77,906.24,2.5903,0.802,Medium,296.92
1864,1243,5,7,30,10,1,288.95,2.72,852.44,2.9501,0.814,Medium,169.88
1865,755,7,5,26,10,1,394.06,6.31,1042.53,2.6456,0.696,Medium,297.95
1866,860,8,7,30,10,1,190.14,2.85,629.4,3.3102,0.609,Low,101.72
1867,2028,11,9,45,12,1,654.72,7.14,1063.7,1.6247,0.747,Medium,475.78
1868,1310,5,5,36,9,1,288.95,2.43,716.0,2.4779,0.718,Medium,231.08
1869,856,5,6,34,8,1,288.95,2.4,594.4,2.0571,0.562,Low,217.8
1870,1372,7,5,32,8,1,394.06,3.59,772.98,1.9616,0.99,High,296.95
1871,650,4,4,3,3,1,805.11,9.36,1640.66,2.0378,0.775,Medium,244.65
1872,834,6,5,27,7,2,776.28,6.9,924.37,1.1908,0.672,Low,195.18
1873,1459,5,6,27,10,1,288.95,3.75,769.58,2.6634,0.83,Medium,219.52
1874,31,4,1,10,1,1,805.11,9.6,1544.4,1.9182,0.676,Low,638.01
1875,1823,12,9,43,11,1,862.03,10.94,1653.91,1.9186,0.776,Medium,630.09
1876,1370,8,7,35,6,1,190.14,3.15,571.94,3.008,0.531,Low,103.49
1877,423,2,2,7,3,1,313.63,2.92,753.63,2.4029,0.701,Medium,260.65
1878,411,1,2,14,2,1,465.31,4.45,1118.64,2.4041,0.829,Medium,360.39
1879,311,1,3,4,3,1,465.31,6.45,1012.7,2.1764,0.646,Low,278.44
1880,724,2,3,2,3,1,313.63,3.91,808.23,2.577,0.79,Medium,202.65
1881,1931,9,10,40,15,1,616.1,12.65,1121.76,1.8207,0.919,High,494.18
1882,1035,6,7,30,6,1,776.28,6.77,1590.51,2.0489,0.751,Medium,468.31
1883,2077,10,11,41,13,1,349.86,5.11,619.93,1.7719,0.873,High,226.75
1884,1777,12,12,49,14,3,862.03,12.16,817.85,0.9487,0.888,High,52.7
1885,1146,6,5,20,7,1,776.28,8.45,1457.32,1.8773,0.816,Medium,662.51
1886,831,8,6,28,7,1,190.14,1.78,568.97,2.9924,0.922,High,137.07
1887,443,4,1,10,4,2,805.11,13.23,1078.79,1.3399,0.743,Medium,221.65
1888,2028,12,11,37,14,1,862.03,11.62,1793.79,2.0809,0.666,Low,505.74
1889,1567,11,11,47,14,1,654.72,9.25,1317.48,2.0123,0.718,Medium,350.54
1890,1972,11,10,46,15,1,654.72,6.29,1027.45,1.5693,0.695,Medium,456.19
1891,764,8,5,26,7,1,190.14,1.84,567.32,2.9837,0.667,Low,139.39
1892,981,7,7,32,7,1,394.06,4.24,678.16,1.721,0.93,High,241.77
1893,1516,10,10,40,12,1,349.86,6.34,586.66,1.6768,0.771,Medium,241.43
1894,125,3,1,14,5,1,1000.99,10.92,1634.42,1.6328,0.649,Low,713.22
1895,552,1,2,11,4,1,465.31,4.74,889.78,1.9122,0.892,High,364.53
1896,780,6,5,34,8,2,776.28,6.37,924.26,1.1906,0.802,Medium,207.85
1897,88,2,1,7,4,1,313.63,5.97,749.27,2.389,0.687,Medium,256.95
1898,1588,12,9,39,15,2,862.03,8.21,1028.04,1.1926,0.871,High,221.98
1899,1295,6,5,28,10,1,776.28,8.01,1852.33,2.3862,0.818,Medium,549.89
