fact_purchase_id,sk_date,sk_supplier,sk_product,sk_order,quantity_units,purchase_unit_price,purchase_amount,planned_delay_days,real_delay_days,delay_gap_days
1876,1370,12,1,233,75.0,551.73,41379.45,1.62,1.41,-0.21
1877,423,2,1,262,110.0,518.23,57004.81,3.67,5.5,1.83
1878,411,5,1,250,66.0,549.89,36292.59,3.23,2.41,-0.82
1879,311,7,4,296,38.0,307.84,11697.77,3.81,6.03,2.21
1880,724,5,3,165,35.0,500.62,17521.82,8.81,11.03,2.22
1881,1931,17,4,1762,34.0,307.04,10439.32,2.29,3.56,1.27
1882,1035,12,4,2211,56.0,316.2,17707.45,5.49,6.2,0.71
1883,2077,20,4,10,33.0,320.05,10561.54,3.7,3.49,-0.22
1884,1777,19,1,2371,43.0,523.17,22496.47,3.03,3.82,0.79
1885,1146,13,3,716,8.0,551.43,4411.44,6.91,8.13,1.22
1886,831,9,3,2458,21.0,541.48,11371.05,7.86,8.82,0.96
1887,443,3,2,154,31.0,287.53,8913.46,2.25,0.53,-1.72
1888,2028,22,3,311,39.0,542.76,21167.75,6.66,6.65,-0.01
1889,1567,19,3,238,19.0,529.94,10068.85,9.3,9.16,-0.14
1890,1972,17,3,1549,16.0,521.2,8339.17,8.89,8.85,-0.04
1891,764,15,5,1821,30.0,405.82,12174.56,9.01,7.43,-1.58
1892,981,10,1,1967,37.0,535.13,19799.63,2.17,2.33,0.16
1893,1516,20,1,2346,70.0,530.77,37154.07,1.64,2.01,0.38
1894,125,3,1,727,7.0,513.94,3597.55,3.28,2.39,-0.89
1895,552,6,4,291,32.0,297.9,9532.9,3.66,3.62,-0.04
1896,780,16,4,735,81.0,322.82,26148.8,3.23,5.38,2.14
1897,88,7,4,479,64.0,290.69,18604.04,4.47,5.59,1.12
1898,1588,24,5,912,20.0,365.81,7316.27,7.41,7.58,0.18
1899,1295,11,2,2083,52.0,303.27,15770.14,3.95,4.82,0.88
1900,1797,23,3,2481,71.0,551.0,39121.33,9.44,9.57,0.13
1901,1871,24,4,1651,35.0,314.85,11019.63,2.79,0.7,-2.09
1902,850,11,4,532,72.0,300.11,21608.28,2.87,3.06,0.19
1903,1949,19,4,324,77.0,293.24,22579.51,3.65,3.81,0.16
1904,512,4,2,1518,88.0,302.4,26610.85,3.12,2.4,-0.72
1905,2053,24,4,1587,76.0,315.98,24014.34,3.22,2.91,-0.32
1906,936,14,5,1748,14.0,367.67,5147.34,6.35,4.69,-1.65
1907,746,13,1,2475,41.0,499.46,20477.87,2.26,0.87,-1.38
1908,1101,10,5,1012,16.0,367.1,5873.66,9.98,10.09,0.11
1909,2183,18,3,541,38.0,522.36,19849.66,5.62,4.7,-0.92
1910,632,7,3,144,54.0,530.14,28627.38,12.25,12.21,-0.04
1911,596,2,2,1533,40.0,280.75,11229.8,3.48,2.33,-1.14
1912,1986,24,5,1870,20.0,363.67,7273.44,6.62,6.87,0.25
1913,1144,16,2,96,56.0,305.18,17090.32,2.68,2.85,0.16
1914,1951,22,1,153,64.0,510.99,32703.43,2.23,1.54,-0.69
1915,995,9,1,2354,78.0,503.11,39242.71,2.68,3.81,1.13
1916,534,5,2,626,143.0,283.11,40485.35,2.41,4.23,1.82
1917,591,3,2,1209,73.0,280.87,20503.31,1.69,0.92,-0.77
1918,840,16,5,514,30.0,366.36,10990.92,10.0,10.89,0.88
1919,1838,23,4,2186,39.0,297.31,11595.24,4.13,3.96,-0.17
1920,726,5,5,2092,40.0,371.97,14878.82,5.96,6.15,0.19
1921,1755,19,4,640,48.0,295.66,14191.85,4.7,5.2,0.5
1922,628,4,5,977,12.0,382.98,4595.74,6.62,5.71,-0.91
1923,908,16,2,809,81.0,300.24,24319.42,1.64,3.64,2.0
1924,434,5,4,151,69.0,302.2,20851.49,4.11,4.88,0.77
1925,890,10,3,1697,15.0,517.11,7756.64,6.75,7.02,0.27
1926,1918,20,2,841,107.0,303.05,32426.56,2.34,3.0,0.65
1927,1452,11,2,949,176.0,281.54,49551.36,4.42,3.72,-0.69
1928,1740,21,1,1615,100.0,555.24,55524.3,2.8,4.6,1.8
1929,1228,16,2,1389,83.0,287.28,23844.58,2.25,1.56,-0.69
1930,268,3,4,1656,30.0,319.71,9591.29,4.4,3.43,-0.96
1931,930,11,1,1432,54.0,546.79,29526.91,2.41,1.82,-0.59
1932,738,16,2,504,50.0,273.84,13691.81,2.39,4.72,2.33
1933,1653,20,2,1152,54.0,275.56,14880.37,2.19,2.81,0.62
1934,1519,17,2,4,37.0,288.3,10667.01,2.6,4.67,2.07
1935,680,2,1,273,78.0,521.71,40693.26,2.23,1.2,-1.04
1936,1525,19,2,1833,53.0,280.1,14845.19,3.34,4.01,0.67
1937,964,12,5,2031,11.0,389.2,4281.23,8.13,7.13,-1.0
1938,14,6,5,862,17.0,367.73,6251.37,7.49,7.94,0.46
1939,1582,22,3,285,11.0,502.47,5527.18,5.84,5.63,-0.21
1940,1579,20,2,2025,42.0,289.17,12145.05,2.41,1.51,-0.9
1941,740,11,2,2088,171.0,304.35,52044.06,3.24,3.89,0.65
1942,916,16,1,2286,43.0,536.42,23065.89,2.64,1.93,-0.71
1943,182,2,1,939,27.0,528.63,14273.03,2.04,2.38,0.35
1944,992,13,1,1650,45.0,544.83,24517.49,2.96,3.34,0.39
1945,665,8,2,252,84.0,284.14,23867.98,2.96,2.49,-0.46
1946,1569,18,5,2205,11.0,362.18,3983.97,11.98,13.0,1.02
1947,1949,17,1,2366,78.0,509.47,39738.95,2.54,4.31,1.77
1948,1503,20,2,1038,64.0,297.77,19057.2,2.59,3.85,1.26
1949,71,2,4,638,22.0,314.82,6926.05,4.46,5.49,1.03
1950,1281,11,2,2427,60.0,298.53,17911.82,2.72,1.16,-1.55
1951,2052,20,2,951,13.0,293.5,3815.53,2.1,3.66,1.56
1952,1402,10,4,1785,72.0,303.52,21853.7,5.54,5.55,0.01
1953,947,11,4,164,116.0,310.28,35993.01,5.85,6.42,0.57
1954,278,3,4,1540,99.0,321.05,31783.55,3.12,2.32,-0.8
1955,133,7,4,1892,49.0,291.13,14265.34,5.73,6.29,0.55
1956,1573,22,1,351,37.0,529.81,19602.98,1.95,0.3,-1.65
1957,25,5,1,759,61.0,525.98,32084.59,1.57,3.06,1.49
1958,776,12,1,548,28.0,497.28,13923.85,3.48,1.86,-1.62
1959,432,1,2,1294,20.0,272.16,5443.16,3.54,4.91,1.37
1960,1180,15,4,1846,16.0,325.44,5207.11,2.92,3.48,0.56
1961,1225,16,2,1557,17.0,291.26,4951.38,3.14,2.77,-0.37
1962,1482,22,1,1910,28.0,553.07,15485.99,2.23,3.24,1.01
1963,850,14,4,2303,139.0,305.66,42486.82,2.25,1.35,-0.91
1964,1638,22,3,1952,23.0,545.37,12543.52,12.1,11.2,-0.9
1965,1502,21,3,1712,16.0,537.56,8600.94,6.74,6.98,0.24
1966,834,15,5,1334,27.0,383.98,10367.4,7.33,8.2,0.87
1967,1520,19,1,506,19.0,548.81,10427.35,2.47,1.45,-1.02
1968,285,6,2,2235,153.0,304.99,46662.71,2.24,2.73,0.49
1969,1993,21,4,1694,59.0,321.53,18970.5,3.22,4.02,0.8
1970,1981,18,5,974,8.0,399.3,3194.39,12.11,13.07,0.96
1971,847,12,4,572,25.0,306.71,7667.78,4.36,5.69,1.33
1972,274,2,4,1939,53.0,310.26,16444.0,3.22,3.44,0.22
1973,1841,23,3,2159,31.0,547.68,16978.02,10.3,11.74,1.45
1974,1210,12,4,1567,90.0,325.68,29311.25,4.73,5.93,1.2
1975,304,4,2,1328,53.0,301.95,16003.46,3.12,4.02,0.9
1976,399,2,3,1570,13.0,539.8,7017.4,10.65,11.55,0.9
1977,2162,19,3,2341,9.0,498.61,4487.52,11.57,11.24,-0.32
1978,809,11,3,771,41.0,527.45,21625.64,11.92,13.93,2.01
1979,127,5,5,568,17.0,375.83,6389.06,11.95,12.41,0.46
1980,521,5,1,785,51.0,513.32,26179.55,1.85,1.97,0.12
1981,299,5,5,623,47.0,399.56,18779.31,8.02,7.46,-0.55
1982,2134,21,1,1643,30.0,537.56,16126.92,2.03,3.39,1.36
1983,1046,16,3,215,42.0,534.33,22442.0,7.41,9.21,1.8
1984,17,4,4,880,52.0,294.65,15321.55,3.2,1.91,-1.28
1985,1186,9,2,1791,68.0,301.4,20494.92,1.93,3.52,1.58
1986,2126,24,3,171,24.0,531.43,12754.42,5.78,4.62,-1.15
1987,2072,22,1,1486,17.0,544.94,9263.94,1.76,2.64,0.88
1988,1679,24,5,177,22.0,363.15,7989.34,8.16,8.3,0.15
1989,1598,19,3,2469,35.0,548.41,19194.21,6.99,6.69,-0.29
1990,1750,19,1,1027,44.0,501.73,22075.95,4.04,2.87,-1.17
1991,2040,17,3,1682,37.0,531.25,19656.38,8.43,10.92,2.49
1992,805,10,2,1942,121.0,292.93,35444.26,4.14,0.3,-3.84
1993,1383,10,3,493,21.0,543.24,11408.06,7.46,8.26,0.8
1994,1946,19,3,2452,10.0,500.5,5004.95,7.48,8.02,0.53
1995,1693,18,1,2050,78.0,558.2,43539.77,2.63,0.64,-1.99
1996,413,6,3,519,10.0,524.61,5246.08,5.18,3.27,-1.91
1997,1079,16,1,2288,61.0,531.84,32442.47,3.43,2.93,-0.5
1998,1152,10,1,1049,26.0,511.35,13295.04,1.95,3.95,2.0
1999,849,13,1,2378,40.0,537.42,21496.79,1.86,1.46,-0.41
2000,1485,18,2,2266,32.0,285.26,9128.19,2.78,3.29,0.51
2001,1151,11,4,1279,39.0,301.64,11763.79,5.79,5.49,-0.3
2002,299,4,4,1216,151.0,317.03,47871.22,5.92,7.85,1.93
2003,2060,18,2,2113,62.0,291.49,18072.66,1.95,1.91,-0.05
2004,529,6,2,2236,85.0,299.21,25433.14,2.45,1.91,-0.54
2005,584,2,2,2340,74.0,280.11,20728.17,1.89,1.13,-0.76
2006,1137,11,2,892,94.0,298.97,28102.94,4.01,4.05,0.05
2007,1467,20,2,2428,18.0,304.9,5488.25,3.87,3.26,-0.61
2008,2095,21,2,765,169.0,279.59,47250.17,1.99,2.02,0.03
2009,161,6,4,115,21.0,320.67,6734.16,2.86,2.49,-0.38
2010,326,2,1,2073,57.0,528.61,30130.9,3.04,2.3,-0.74
2011,883,11,3,888,27.0,531.63,14353.94,8.59,8.03,-0.56
2012,92,6,4,2384,25.0,297.03,7425.74,3.63,4.73,1.1
2013,591,4,1,439,72.0,553.04,39819.18,2.48,3.23,0.76
2014,1694,21,4,357,88.0,322.48,28378.5,5.52,4.79,-0.74
2015,1846,24,3,985,25.0,539.77,13494.32,6.85,7.05,0.2
2016,62,5,4,1100,53.0,309.98,16429.0,4.4,4.91,0.51
2017,2143,20,2,1857,71.0,301.73,21423.18,2.52,3.19,0.68
2018,68,4,2,516,29.0,281.89,8174.72,1.65,0.54,-1.11
2019,432,3,4,1499,35.0,316.73,11085.7,3.36,3.81,0.45
2020,349,6,4,2434,35.0,325.47,11391.29,5.3,4.6,-0.7
2021,302,7,2,1425,155.0,299.24,46381.96,3.0,5.17,2.17
2022,690,7,3,276,69.0,527.52,36399.06,11.65,14.0,2.35
2023,1305,16,3,1104,11.0,497.25,5469.72,6.57,8.07,1.49
2024,300,4,1,1550,63.0,499.68,31479.73,2.19,1.53,-0.66
2025,422,6,2,896,54.0,284.48,15361.99,2.51,2.53,0.02
2026,672,7,1,270,72.0,503.34,36240.73,1.85,2.03,0.18
2027,31,5,3,166,18.0,495.49,8918.9,9.0,11.08,2.09
2028,2099,19,3,1957,14.0,552.07,7729.03,7.72,7.12,-0.6
2029,181,5,4,2165,44.0,291.67,12833.69,5.84,7.41,1.56
2030,1146,9,3,410,32.0,546.24,17479.55,5.37,5.42,0.05
2031,1447,11,3,766,45.0,545.51,24548.07,9.09,8.41,-0.69
2032,1958,22,2,1977,17.0,272.55,4633.38,1.89,2.58,0.69
2033,470,3,2,329,75.0,299.7,22477.38,2.83,2.58,-0.26
2034,149,3,1,1225,40.0,505.99,20239.69,1.4,1.66,0.27
2035,349,2,3,3,58.0,533.21,30926.09,8.33,8.47,0.14
2036,74,7,5,990,47.0,380.02,17860.76,7.31,8.57,1.25
2037,1886,17,4,1010,44.0,299.99,13199.38,6.1,5.55,-0.56
2038,393,5,3,904,18.0,506.33,9114.01,4.93,6.66,1.73
2039,1758,24,5,1368,28.0,390.97,10947.07,9.91,9.52,-0.39
2040,1683,18,4,1989,43.0,311.4,13390.04,4.12,2.57,-1.55
2041,219,3,5,654,4.0,399.38,1597.51,8.92,10.31,1.39
2042,316,1,5,968,24.0,376.45,9034.82,10.2,11.1,0.9
2043,734,14,1,642,67.0,542.18,36326.04,3.48,3.77,0.29
2044,44,2,4,62,55.0,295.01,16225.7,3.71,4.59,0.88
2045,489,7,1,261,16.0,511.03,8176.51,2.81,4.63,1.82
2046,830,14,2,1604,56.0,297.79,16676.08,3.27,4.86,1.59
2047,1723,21,1,1703,78.0,518.34,40430.18,1.8,1.55,-0.25
2048,628,2,4,1684,115.0,312.57,35945.75,5.66,6.58,0.92
2049,2103,23,1,1105,17.0,524.39,8914.6,2.14,2.49,0.35
2050,1516,18,1,1788,97.0,554.66,53802.41,2.28,3.11,0.84
2051,866,12,5,122,24.0,367.0,8807.9,9.46,9.36,-0.1
2052,1052,14,1,186,85.0,506.69,43068.67,1.9,2.26,0.36
2053,1965,22,3,1494,16.0,548.75,8780.01,9.28,9.37,0.09
2054,1979,20,5,2233,19.0,403.13,7659.46,5.48,5.62,0.14
2055,2122,20,3,1673,53.0,508.6,26955.7,9.96,7.22,-2.74
2056,2164,17,3,1176,14.0,532.15,7450.09,8.26,9.13,0.87
2057,495,6,2,522,126.0,293.94,37035.94,2.77,2.5,-0.27
2058,1771,22,3,421,11.0,545.13,5996.48,6.99,8.61,1.62
2059,1238,13,4,2120,90.0,301.03,27092.73,5.98,5.23,-0.75
2060,1002,9,3,1254,10.0,496.22,4962.23,7.63,7.82,0.19
2061,1633,20,1,1249,78.0,540.79,42181.6,2.68,2.11,-0.57
2062,933,11,4,1506,48.0,311.89,14970.87,5.36,5.98,0.62
2063,1140,14,2,529,55.0,296.71,16318.91,2.57,0.84,-1.74
2064,1021,13,2,1182,69.0,273.7,18884.96,3.03,3.11,0.09
2065,431,4,3,1452,7.0,555.1,3885.67,6.54,6.34,-0.2
2066,197,8,1,1806,115.0,539.02,61986.82,3.04,4.93,1.89
2067,1606,22,4,203,71.0,292.75,20785.53,3.64,2.96,-0.68
2068,2127,19,5,2465,26.0,374.48,9736.37,13.57,14.13,0.56
2069,2143,24,2,1085,106.0,292.8,31037.0,3.7,3.21,-0.49
2070,1639,24,3,1449,52.0,530.96,27610.08,7.47,10.12,2.65
2071,232,1,5,603,8.0,363.77,2910.13,11.34,11.59,0.25
2072,1640,23,2,1963,57.0,276.58,15764.87,1.44,0.37,-1.06
2073,91,2,2,2478,73.0,299.28,21847.19,1.93,2.94,1.01
2074,1386,13,2,1203,54.0,279.28,15081.15,2.6,2.9,0.3
2075,1816,24,5,2024,10.0,367.0,3669.98,9.08,9.33,0.25
2076,1404,12,4,1738,144.0,313.46,45137.84,4.25,4.84,0.59
2077,1051,9,1,1151,51.0,551.86,28144.76,2.51,5.07,2.56
2078,1713,23,4,919,73.0,324.4,23681.01,3.73,4.34,0.61
2079,1887,17,5,1131,11.0,403.93,4443.19,7.6,7.04,-0.55
2080,2136,18,5,2117,18.0,372.95,6713.02,7.64,7.84,0.2
2081,394,4,2,2049,67.0,304.74,20417.76,2.81,1.65,-1.16
2082,759,12,5,2485,28.0,383.12,10727.46,7.44,6.85,-0.6
2083,865,15,3,129,14.0,549.61,7694.52,6.76,5.12,-1.64
2084,137,5,2,1813,160.0,300.32,48050.8,1.88,2.57,0.69
2085,1087,15,3,1287,29.0,545.64,15823.48,10.57,11.3,0.73
2086,1904,18,1,2307,43.0,555.3,23877.73,1.42,2.03,0.61
2087,1803,24,2,547,38.0,272.83,10367.63,2.78,3.0,0.22
2088,1659,20,5,2239,25.0,382.87,9571.66,7.79,8.28,0.49
2089,1376,10,1,2216,38.0,536.7,20394.48,2.63,4.07,1.44
2090,1667,24,4,1411,32.0,302.21,9670.87,3.95,3.52,-0.43
2091,1370,14,4,740,39.0,323.42,12613.53,3.29,2.95,-0.34
2092,1010,9,3,45,45.0,526.71,23701.95,7.09,5.53,-1.56
2093,718,8,2,553,75.0,293.66,22024.67,2.54,2.2,-0.34
2094,1365,12,1,889,56.0,515.57,28871.92,1.31,1.3,-0.01
2095,1167,11,4,1265,85.0,305.15,25937.94,3.49,3.19,-0.31
2096,668,8,5,86,16.0,395.11,6321.73,9.38,12.1,2.73
2097,1026,11,3,284,46.0,547.05,25164.48,11.4,11.21,-0.19
2098,863,16,4,67,63.0,292.89,18452.17,4.62,5.56,0.94
2099,1793,19,4,563,20.0,310.36,6207.14,3.05,4.37,1.32
2100,67,3,1,1401,114.0,536.34,61142.78,2.36,2.21,-0.15
2101,1994,21,5,1666,21.0,390.31,8196.54,11.02,9.97,-1.04
2102,579,3,2,597,40.0,300.41,12016.57,2.6,2.8,0.2
2103,329,2,5,1594,5.0,395.34,1976.71,8.94,8.06,-0.89
2104,1310,14,1,1140,104.0,527.64,54874.51,2.14,2.7,0.56
2105,1271,16,4,1551,56.0,290.73,16280.84,3.34,2.27,-1.08
2106,1819,24,5,911,5.0,388.35,1941.73,5.21,4.9,-0.3
2107,1057,12,1,1934,123.0,547.59,67353.3,3.07,3.88,0.81
2108,926,11,2,1253,44.0,288.54,12695.9,2.93,3.67,0.74
2109,1541,22,4,2118,31.0,314.1,9737.0,2.46,0.74,-1.72
2110,1110,9,5,2362,13.0,391.82,5093.62,10.61,11.14,0.53
2111,998,13,1,736,57.0,540.32,30798.22,2.13,3.07,0.94
2112,2059,17,2,883,15.0,294.92,4423.87,1.94,1.16,-0.78
2113,15,8,4,489,35.0,306.7,10734.41,4.07,5.13,1.06
2114,324,6,4,733,147.0,321.39,47244.13,3.68,3.07,-0.6
2115,1890,23,5,744,19.0,404.54,7686.33,4.15,2.22,-1.93
2116,1968,18,3,2470,18.0,547.0,9845.99,12.09,13.28,1.19
2117,883,11,3,451,36.0,538.09,19371.28,8.63,8.95,0.31
2118,2085,21,2,1926,29.0,289.45,8393.97,3.85,4.47,0.61
2119,694,6,5,1869,29.0,398.05,11543.55,7.53,6.96,-0.58
2120,1173,14,4,76,54.0,299.63,16179.92,5.73,7.46,1.73
2121,409,7,5,249,31.0,388.88,12055.16,7.92,7.42,-0.51
2122,1108,15,4,2055,70.0,320.98,22468.71,3.04,3.51,0.47
2123,1888,24,1,1843,39.0,526.08,20517.24,1.66,0.97,-0.69
2124,641,7,5,854,11.0,381.83,4200.13,11.4,12.97,1.57
2125,329,2,1,2249,55.0,497.98,27388.88,3.76,6.6,2.84
2126,868,16,2,1873,50.0,298.91,14945.58,2.15,1.95,-0.2
2127,593,1,3,1924,5.0,538.72,2693.6,5.67,6.47,0.8
2128,1529,23,4,2318,65.0,299.91,19493.91,4.27,5.23,0.96
2129,92,6,1,2329,62.0,553.2,34298.67,2.18,1.41,-0.77
2130,1965,19,2,403,39.0,299.36,11674.98,2.57,0.3,-2.27
2131,923,9,2,596,64.0,279.81,17908.01,2.91,5.01,2.1
2132,1784,17,2,1816,70.0,303.81,21266.81,1.17,2.67,1.5
2133,4,6,2,2482,69.0,297.54,20530.14,2.86,0.73,-2.13
2134,872,10,4,821,52.0,318.85,16580.39,4.07,3.21,-0.86
2135,1266,9,3,1170,45.0,509.59,22931.4,7.26,7.61,0.35
2136,1191,12,4,897,43.0,300.68,12929.06,3.67,3.03,-0.65
2137,552,3,4,1680,55.0,298.28,16405.41,3.4,1.11,-2.29
2138,315,3,5,633,28.0,397.05,11117.53,6.06,6.16,0.1
2139,110,7,2,1011,91.0,278.27,25322.29,3.26,3.71,0.44
2140,170,2,1,1661,41.0,522.59,21425.99,1.85,2.88,1.02
2141,272,6,5,213,32.0,365.02,11680.56,6.99,6.81,-0.18
2142,1431,10,2,2010,35.0,295.99,10359.7,2.88,0.3,-2.58
2143,1397,10,2,2082,63.0,271.77,17121.4,2.95,3.94,1.0
2144,2143,21,1,1465,40.0,503.5,20140.0,2.08,1.11,-0.97
2145,610,8,5,1068,15.0,376.32,5644.86,5.06,6.24,1.18
2146,1252,14,4,1555,79.0,305.25,24115.12,4.57,6.23,1.66
2147,1429,12,1,1648,78.0,518.91,40474.6,1.88,2.27,0.38
2148,1862,21,3,873,43.0,503.65,21657.08,6.26,6.68,0.42
2149,1057,13,4,412,191.0,306.49,58538.79,2.99,2.94,-0.04
2150,436,8,2,1361,66.0,292.96,19335.26,1.4,1.15,-0.25
2151,666,7,2,598,154.0,287.77,44315.86,2.99,2.56,-0.43
2152,1142,15,3,870,20.0,520.78,10415.65,9.6,11.78,2.18
2153,398,7,4,1508,18.0,305.79,5504.24,3.33,4.47,1.14
2154,469,6,4,169,90.0,310.57,27951.39,3.25,2.92,-0.33
2155,1139,15,4,1433,51.0,310.55,15838.06,4.35,5.96,1.61
2156,127,7,1,1285,58.0,538.62,31239.73,2.37,3.49,1.12
2157,1757,19,4,2379,65.0,302.74,19678.37,4.14,5.15,1.01
2158,921,15,2,2218,42.0,292.43,12281.97,1.68,4.14,2.46
2159,2138,18,2,1364,66.0,287.6,18981.49,2.35,2.88,0.54
2160,1876,24,2,2170,40.0,295.38,11815.23,1.89,1.81,-0.08
2161,881,9,5,905,20.0,391.0,7820.02,9.87,12.0,2.12
2162,1040,12,2,1199,95.0,299.58,28459.66,2.17,0.54,-1.63
2163,365,2,5,656,21.0,362.25,7607.21,5.59,6.01,0.41
2164,608,7,2,243,56.0,300.59,16832.94,3.99,6.26,2.27
2165,1168,15,5,610,12.0,366.53,4398.34,8.64,8.78,0.15
2166,2011,21,3,831,6.0,510.57,3063.42,7.98,6.75,-1.23
2167,651,4,5,192,16.0,373.11,5969.74,8.78,7.49,-1.29
2168,739,13,2,1462,24.0,283.7,6808.89,1.85,2.15,0.3
2169,1144,14,2,1357,50.0,286.19,14309.7,2.49,1.58,-0.92
2170,1287,12,4,2347,63.0,304.2,19164.5,2.92,3.47,0.55
2171,607,8,1,2043,77.0,540.71,41634.65,2.7,3.52,0.82
2172,346,4,1,1879,25.0,539.15,13478.66,3.26,4.41,1.14
2173,1610,21,3,437,12.0,509.3,6111.65,8.51,9.3,0.79
2174,395,5,1,842,92.0,498.84,45893.0,1.64,3.17,1.53
2175,1183,9,5,460,24.0,393.46,9443.16,8.21,9.08,0.87
2176,884,9,1,930,58.0,511.24,29652.01,1.84,0.3,-1.54
2177,248,8,5,1961,27.0,401.72,10846.49,10.04,10.09,0.05
2178,1072,14,3,2278,47.0,506.74,23816.91,10.44,11.16,0.72
2179,1041,12,1,2325,38.0,502.51,19095.41,3.01,3.99,0.99
2180,1200,14,4,2345,40.0,298.77,11950.8,2.45,3.09,0.64
2181,676,7,4,1569,101.0,296.25,29920.93,5.23,6.21,0.98
2182,1554,21,4,1458,40.0,321.34,12853.68,3.26,4.21,0.95
2183,989,11,4,1055,89.0,297.86,26509.95,3.93,2.66,-1.27
2184,613,8,3,1901,5.0,510.65,2553.25,10.52,10.41,-0.12
2185,289,3,5,1382,50.0,380.19,19009.44,4.46,4.74,0.28
2186,1514,17,2,648,33.0,272.65,8997.43,1.96,2.0,0.04
2187,130,2,3,488,15.0,518.04,7770.67,7.73,10.78,3.05
2188,2094,18,5,2289,35.0,378.78,13257.15,8.74,8.14,-0.6
2189,1745,19,5,35,34.0,399.07,13568.42,9.1,10.1,1.0
2190,1406,16,5,1378,5.0,376.28,1881.39,13.32,15.53,2.2
2191,2108,22,4,272,65.0,295.17,19186.33,5.35,6.22,0.86
2192,1162,14,2,1058,81.0,272.22,22049.44,3.16,6.61,3.45
2193,1560,18,4,1859,70.0,307.43,21520.29,5.52,5.45,-0.07
2194,1222,10,4,317,80.0,296.12,23689.23,4.31,4.18,-0.14
2195,313,5,3,875,12.0,549.76,6597.08,8.7,9.47,0.77
2196,1372,12,3,425,24.0,500.45,12010.71,9.57,9.36,-0.21
2197,1849,24,4,686,29.0,311.69,9038.89,4.07,2.67,-1.4
2198,1924,24,3,1434,4.0,523.89,2095.55,5.1,3.55,-1.55
2199,2104,22,5,256,5.0,370.81,1854.05,6.43,8.16,1.73
2200,108,5,4,31,99.0,297.95,29497.17,2.89,3.48,0.59
2201,128,6,1,1255,125.0,541.1,67637.82,2.34,2.47,0.13
2202,700,6,4,933,108.0,301.52,32564.33,3.08,4.85,1.77
2203,843,12,2,963,34.0,272.07,9250.49,2.66,4.02,1.36
2204,2036,17,2,868,39.0,294.37,11480.26,2.11,2.36,0.25
2205,190,8,1,578,17.0,551.5,9375.44,2.45,2.75,0.29
2206,2051,22,2,2356,31.0,286.21,8872.64,2.24,0.83,-1.41
2207,1535,17,1,124,62.0,536.0,33231.85,2.25,1.36,-0.89
2208,852,15,2,2364,32.0,287.08,9186.41,2.82,3.09,0.27
2209,869,10,4,2015,37.0,310.75,11497.73,3.92,5.3,1.38
2210,1186,15,5,1929,22.0,380.73,8376.11,9.26,8.76,-0.5
2211,1213,15,3,2421,14.0,520.06,7280.79,6.19,6.17,-0.02
2212,111,8,2,248,48.0,292.04,14017.71,2.62,0.91,-1.71
2213,159,6,3,560,35.0,554.07,19392.38,10.22,10.84,0.62
2214,13,6,1,397,56.0,537.42,30095.7,3.73,2.96,-0.77
2215,475,6,3,584,11.0,506.81,5574.94,9.0,8.02,-0.98
2216,637,3,5,413,29.0,388.03,11252.8,12.8,13.48,0.67
2217,2007,19,3,68,14.0,505.61,7078.61,10.06,12.48,2.43
2218,803,13,5,502,27.0,393.3,10619.2,10.81,13.21,2.41
2219,510,5,2,474,61.0,283.76,17309.34,1.35,2.65,1.3
2220,1120,15,2,289,69.0,273.59,18878.04,1.99,2.97,0.98
2221,453,4,2,134,17.0,303.1,5152.62,2.7,3.48,0.78
2222,682,2,2,681,96.0,276.4,26534.42,2.39,4.1,1.72
2223,102,1,1,2367,93.0,510.7,47494.79,2.74,3.33,0.59
2224,952,9,4,1291,37.0,322.74,11941.38,4.5,4.84,0.35
2225,1371,13,1,210,150.0,507.91,76186.41,1.69,2.58,0.89
2226,786,16,3,1277,26.0,538.86,14010.46,6.04,8.07,2.03
2227,97,8,2,155,38.0,287.59,10928.28,3.72,5.14,1.42
2228,393,2,1,292,58.0,541.6,31412.6,2.84,2.99,0.15
2229,1071,14,1,1275,29.0,521.57,15125.47,2.63,2.83,0.2
2230,1911,23,3,782,15.0,549.92,8248.85,6.32,4.37,-1.96
2231,578,1,2,2376,88.0,281.31,24755.7,1.1,0.3,-0.8
2232,855,12,2,1839,79.0,303.93,24010.77,3.11,1.21,-1.9
2233,352,8,2,1909,45.0,295.04,13276.69,3.3,0.57,-2.72
2234,964,14,5,211,23.0,401.99,9245.72,7.68,9.24,1.56
2235,761,11,5,2332,21.0,386.82,8123.25,7.78,7.58,-0.2
2236,2175,21,5,743,23.0,403.47,9279.78,7.22,7.66,0.44
2237,1201,10,2,517,49.0,299.53,14677.08,3.83,3.36,-0.48
2238,943,16,3,838,21.0,543.11,11405.39,11.38,12.07,0.69
2239,1352,13,3,1226,46.0,526.89,24236.91,8.41,8.2,-0.21
2240,1016,11,5,2003,29.0,379.96,11018.95,9.24,10.07,0.83
2241,798,16,5,1581,18.0,394.22,7095.91,7.07,8.41,1.34
2242,804,16,4,1139,24.0,309.55,7429.12,2.71,4.79,2.08
2243,1981,18,5,1101,9.0,370.3,3332.72,12.18,12.09,-0.09
2244,1714,22,4,1320,125.0,297.06,37132.68,5.16,4.94,-0.22
2245,1297,11,1,2447,30.0,546.69,16400.73,2.86,2.34,-0.52
2246,704,3,2,754,25.0,285.32,7133.0,3.12,2.38,-0.74
